x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
496,-0.2108439775,1.95679828,0,-0.2108439775,1.95679828,-inf,nan
498,-0.34760084,1.8755868204,0,-0.34760084,1.8755868204,-inf,nan
500,0.511122012,2.0655256112,0,0.511122012,2.0655256112,inf,nan
502,0.0368609295,2.212717097,0,0.0368609295,2.212717097,inf,nan
504,-0.492914691,2.2995600771,0,-0.492914691,2.2995600771,-inf,nan
506,-0.1655189082,2.4212171424,0,-0.1655189082,2.4212171424,-inf,nan
508,-0.0469172908,2.1543785641,0,-0.0469172908,2.1543785641,-inf,nan
510,-0.1521486811,2.2082260888,0,-0.1521486811,2.2082260888,-inf,nan
512,-0.3101406689,2.1873953509,0,-0.3101406689,2.1873953509,-inf,nan
514,-0.0321629623,2.1976162436,0,-0.0321629623,2.1976162436,-inf,nan
516,0.2259554571,2.2433016881,0,0.2259554571,2.2433016881,inf,nan
518,-0.3155487765,2.3982704656,0,-0.3155487765,2.3982704656,-inf,nan
520,-0.6996118637,2.450909932,0,-0.6996118637,2.450909932,-inf,nan
522,-0.288662438,2.3944723508,0,-0.288662438,2.3944723508,-inf,nan
524,0.2594482325,2.3205300984,0,0.2594482325,2.3205300984,inf,nan
526,0.0096755905,2.3117555442,0,0.0096755905,2.3117555442,inf,nan
528,0.2418909165,2.2294768729,0,0.2418909165,2.2294768729,inf,nan
530,0.2111859645,2.0274564201,0,0.2111859645,2.0274564201,inf,nan
532,0.4026035256,2.040898223,0,0.4026035256,2.040898223,inf,nan
534,-0.4480464191,1.8395205658,0,-0.4480464191,1.8395205658,-inf,nan
536,-0.2273993258,1.8592972536,0,-0.2273993258,1.8592972536,-inf,nan
538,0.1323804466,2.0413663435,0,0.1323804466,2.0413663435,inf,nan
540,-0.1715013907,1.4554769067,0,-0.1715013907,1.4554769067,-inf,nan
542,0.2201485942,1.6419570172,0,0.2201485942,1.6419570172,inf,nan
544,-0.0678921576,1.4211669535,0,-0.0678921576,1.4211669535,-inf,nan
546,-0.0958619328,1.3515476378,0,-0.0958619328,1.3515476378,-inf,nan
548,-0.1590775141,1.4247000876,0,-0.1590775141,1.4247000876,-inf,nan
550,-0.2153863828,1.4868462808,0,-0.2153863828,1.4868462808,-inf,nan
552,-0.0906028578,0.8908287739,0,-0.0906028578,0.8908287739,-inf,nan
554,-0.0674155197,1.2946924702,0,-0.0674155197,1.2946924702,-inf,nan
556,-0.1704859811,1.1932732321,0,-0.1704859811,1.1932732321,-inf,nan
558,-0.050633001,0.8564474522,0,-0.050633001,0.8564474522,-inf,nan
560,-0.0868679896,1.3036150241,0,-0.0868679896,1.3036150241,-inf,nan
562,-0.0404770517,0.8276511756,0,-0.0404770517,0.8276511756,-inf,nan
564,0.2492735563,1.0427496483,0,0.2492735563,1.0427496483,inf,nan
566,0.0743415874,0.6473327109,0,0.0743415874,0.6473327109,inf,nan
568,0,0,0,0,0,nan,nan
570,0,0,0,0,0,nan,nan
572,-0.0829028589,0.4933599557,0,-0.0829028589,0.4933599557,-inf,nan
574,0,0,0,0,0,nan,nan
576,0,0,0,0,0,nan,nan
578,-0.0799278349,0.3177275488,0,-0.0799278349,0.3177275488,-inf,nan
580,0,0,0,0,0,nan,nan
582,0,0,0,0,0,nan,nan
584,0,0,0,0,0,nan,nan
586,0,0,0,0,0,nan,nan
588,0,0,0,0,0,nan,nan
590,0,0,0,0,0,nan,nan
592,0,0,0,0,0,nan,nan
594,0,0,0,0,0,nan,nan
596,0,0,0,0,0,nan,nan
598,0,0,0,0,0,nan,nan
600,0,0,0,0,0,nan,nan
602,0,0,0,0,0,nan,nan
604,0,0,0,0,0,nan,nan
606,0,0,0,0,0,nan,nan
608,0,0,0,0,0,nan,nan
610,0,0,0,0,0,nan,nan
612,0,0,0,0,0,nan,nan
614,0,0,0,0,0,nan,nan
616,0,0,0,0,0,nan,nan
618,0,0,0,0,0,nan,nan
620,0,0,0,0,0,nan,nan
622,0,0,0,0,0,nan,nan
624,0,0,0,0,0,nan,nan
626,0,0,0,0,0,nan,nan
628,0,0,0,0,0,nan,nan
630,0,0,0,0,0,nan,nan
632,0,0,0,0,0,nan,nan
634,0,0,0,0,0,nan,nan
636,0,0,0,0,0,nan,nan
638,0,0,0,0,0,nan,nan
640,0,0,0,0,0,nan,nan
642,0,0,0,0,0,nan,nan
644,0,0,0,0,0,nan,nan
646,0,0,0,0,0,nan,nan
648,0,0,0,0,0,nan,nan
650,0,0,0,0,0,nan,nan
652,0,0,0,0,0,nan,nan
654,0,0,0,0,0,nan,nan
656,0,0,0,0,0,nan,nan
658,0,0,0,0,0,nan,nan
660,0,0,0,0,0,nan,nan
662,0,0,0,0,0,nan,nan
664,0,0,0,0,0,nan,nan
666,0,0,0,0,0,nan,nan
668,0,0,0,0,0,nan,nan
670,0,0,0,0,0,nan,nan
672,0,0,0,0,0,nan,nan
674,0,0,0,0,0,nan,nan
676,0,0,0,0,0,nan,nan
678,0,0,0,0,0,nan,nan
680,0,0,0,0,0,nan,nan
682,0,0,0,0,0,nan,nan
684,0,0,0,0,0,nan,nan
686,0,0,0,0,0,nan,nan
688,0,0,0,0,0,nan,nan
690,0,0,0,0,0,nan,nan
692,0,0,0,0,0,nan,nan
694,0,0,0,0,0,nan,nan
696,0,0,0,0,0,nan,nan
698,0,0,0,0,0,nan,nan
700,0,0,0,0,0,nan,nan
702,0,0,0,0,0,nan,nan
704,0,0,0,0,0,nan,nan
706,0,0,0,0,0,nan,nan
708,0,0,0,0,0,nan,nan
710,0,0,0,0,0,nan,nan
712,0,0,0,0,0,nan,nan
714,0,0,0,0,0,nan,nan
716,0,0,0,0,0,nan,nan
718,0,0,0,0,0,nan,nan
720,0,0,0,0,0,nan,nan
722,0,0,0,0,0,nan,nan
724,0,0,0,0,0,nan,nan
726,0,0,0,0,0,nan,nan
728,0,0,0,0,0,nan,nan
730,0,0,0,0,0,nan,nan
732,0,0,0,0,0,nan,nan
734,0,0,0,0,0,nan,nan
736,0,0,0,0,0,nan,nan
738,0,0,0,0,0,nan,nan
740,0,0,0,0,0,nan,nan
742,0,0,0,0,0,nan,nan
744,0,0,0,0,0,nan,nan
746,0,0,0,0,0,nan,nan
748,0,0,0,0,0,nan,nan
750,0,0,0,0,0,nan,nan
752,0,0,0,0,0,nan,nan
754,0,0,0,0,0,nan,nan
756,0,0,0,0,0,nan,nan
758,0,0,0,0,0,nan,nan
760,0,0,0,0,0,nan,nan
762,0,0,0,0,0,nan,nan
764,0,0,0,0,0,nan,nan
766,0,0,0,0,0,nan,nan
768,0,0,0,0,0,nan,nan
770,0,0,0,0,0,nan,nan
772,0,0,0,0,0,nan,nan
774,0,0,0,0,0,nan,nan
776,0,0,0,0,0,nan,nan
778,0,0,0,0,0,nan,nan
780,0,0,0,0,0,nan,nan
782,0,0,0,0,0,nan,nan
784,0,0,0,0,0,nan,nan
786,0,0,0,0,0,nan,nan
788,0,0,0,0,0,nan,nan
790,0,0,0,0,0,nan,nan
