x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
854.4,0,0,4.20640799535E-08,-4.20640799535E-08,4.15848643377E-10,-1,-0.0139810211
856,0,0,4.61044875599E-08,-4.61044875599E-08,4.55792415443E-10,-1,-0.0139810211
857.6,0,0,4.71155341827E-08,-4.71155341827E-08,4.65787698044E-10,-1,-0.0139810211
859.2,0,0,5.25239052153E-08,-5.25239052153E-08,5.19255258947E-10,-1,-0.0139810211
860.8,0,0,5.44604458973E-08,-5.44604458973E-08,5.38400045101E-10,-1,-0.0139810211
862.4,0,0,4.80930952877E-08,-4.80930952877E-08,4.75451940309E-10,-1,-0.0139810211
864,0,0,4.44395353666E-08,-4.44395353666E-08,4.3933257342E-10,-1,-0.0139810211
865.6,0,0,4.42567233142E-08,-4.42567233142E-08,4.37525279784E-10,-1,-0.0139810211
867.2,0,0,0.000000047,-0.000000047,4.65035208866E-10,-1,-0.0139810211
868.8,0,0,5.1410724593E-08,-5.1410724593E-08,5.08250271981E-10,-1,-0.0139810211
870.4,0,0,4.81264138025E-08,-4.81264138025E-08,4.7578132964E-10,-1,-0.0139810211
872,0,0,4.06448105151E-08,-4.06448105151E-08,4.01817639461E-10,-1,-0.0139810211
873.6,0,0,4.02520743126E-08,-4.02520743126E-08,3.97935019963E-10,-1,-0.0139810211
875.2,0,0,4.37123997331E-08,-4.37123997331E-08,4.32144056113E-10,-1,-0.0139810211
876.8,0,0,4.39254973502E-08,-4.39254973502E-08,4.34250755108E-10,-1,-0.0139810211
878.4,0,0,3.7129978676E-08,-3.7129978676E-08,3.67069748776E-10,-1,-0.0139810211
880,0,0,3.52360323002E-08,-3.52360323002E-08,3.48346053122E-10,-1,-0.0139810211
881.6,0,0,4.0875733169E-08,-4.0875733169E-08,4.04100558105E-10,-1,-0.0139810211
883.2,0,0,4.53667695081E-08,-4.53667695081E-08,4.48499279557E-10,-1,-0.0139810211
884.8,0,0,4.15722074905E-08,-4.15722074905E-08,4.10985955385E-10,-1,-0.0139810211
886.4,0,0,4.18586103592E-08,-4.18586103592E-08,4.13817355586E-10,-1,-0.0139810211
888,0,0,4.22881186759E-08,-4.22881186759E-08,4.18063506958E-10,-1,-0.0139810211
889.6,0,0,0.000000043,-0.000000043,4.25481771882E-10,-1,-0.0139810211
891.2,0,0,4.44456723145E-08,-4.44456723145E-08,4.39393243746E-10,-1,-0.0139810211
892.8,0,0,4.52994216447E-08,-4.52994216447E-08,4.47833473537E-10,-1,-0.0139810211
894.4,0,0,4.4757851475E-08,-4.4757851475E-08,4.42479470297E-10,-1,-0.0139810211
896,0,0,4.96587258671E-08,-4.96587258671E-08,4.90929881422E-10,-1,-0.0139810211
897.6,0,0,4.74785449506E-08,-4.74785449506E-08,4.6937644967E-10,-1,-0.0139810211
899.2,0,0,4.23837837367E-08,-4.23837837367E-08,4.19009258911E-10,-1,-0.0139810211
900.8,0,0,4.25996019534E-08,-4.25996019534E-08,4.21142853958E-10,-1,-0.0139810211
902.4,0,0,4.13497839557E-08,-4.13497839557E-08,4.0878705967E-10,-1,-0.0139810211
904,0,0,3.93746649503E-08,-3.93746649503E-08,3.89260885323E-10,-1,-0.0139810211
905.6,0,0,4.17284770793E-08,-4.17284770793E-08,4.12530848239E-10,-1,-0.0139810211
907.2,0,0,0.00000004,-0.00000004,3.95381471144E-10,-1,-0.0139810211
908.8,0,0,3.84104108569E-08,-3.84104108569E-08,3.79728197171E-10,-1,-0.0139810211
910.4,0,0,4.17295914059E-08,-4.17295914059E-08,4.12541864555E-10,-1,-0.0139810211
912,0,0,3.84372662104E-08,-3.84372662104E-08,3.79993691206E-10,-1,-0.0139810211
913.6,0,0,3.53847142783E-08,-3.53847142783E-08,3.49815934289E-10,-1,-0.0139810211
915.2,0,0,3.87877821401E-08,-3.87877821401E-08,3.83458917927E-10,-1,-0.0139810211
916.8,0,0,3.5205201175E-08,-3.5205201175E-08,3.48041254311E-10,-1,-0.0139810211
918.4,0,0,3.36878926408E-08,-3.36878926408E-08,3.33041028554E-10,-1,-0.0139810211
920,0,0,0.000000042,-0.000000042,4.1491540082E-10,-1,-0.0139810211
921.6,0,0,4.06808033844E-08,-4.06808033844E-08,4.02173467662E-10,-1,-0.0139810211
923.2,0,0,3.66347896601E-08,-3.66347896601E-08,3.62174273095E-10,-1,-0.0139810211
924.8,0,0,3.92279470886E-08,-3.92279470886E-08,3.87810421559E-10,-1,-0.0139810211
926.4,0,0,3.55346003855E-08,-3.55346003855E-08,3.51297719565E-10,-1,-0.0139810211
928,0,0,3.91923962599E-08,-3.91923962599E-08,3.87458963405E-10,-1,-0.0139810211
929.6,0,0,4.35788505532E-08,-4.35788505532E-08,4.30823778923E-10,-1,-0.0139810211
931.2,0,0,3.99385366756E-08,-3.99385366756E-08,3.94835363411E-10,-1,-0.0139810211
932.8,0,0,3.87449184786E-08,-3.87449184786E-08,3.83035164561E-10,-1,-0.0139810211
934.4,0,0,3.90729539657E-08,-3.90729539657E-08,3.86278147943E-10,-1,-0.0139810211
936,0,0,3.98282181995E-08,-3.98282181995E-08,3.93744746698E-10,-1,-0.0139810211
937.6,0,0,4.14849764693E-08,-4.14849764693E-08,4.1012358298E-10,-1,-0.0139810211
939.2,0,0,4.29282521204E-08,-4.29282521204E-08,4.24391914112E-10,-1,-0.0139810211
940.8,0,0,0.000000039,-0.000000039,3.85796326914E-10,-1,-0.0139810211
942.4,0,0,3.33334181616E-08,-3.33334181616E-08,3.29536667317E-10,-1,-0.0139810211
944,0,0,3.64565059788E-08,-3.64565059788E-08,3.60411747274E-10,-1,-0.0139810211
945.6,0,0,3.92200395841E-08,-3.92200395841E-08,3.87732247377E-10,-1,-0.0139810211
947.2,0,0,4.17245617894E-08,-4.17245617894E-08,4.1249214139E-10,-1,-0.0139810211
948.8,0,0,3.89130752241E-08,-3.89130752241E-08,3.84697574735E-10,-1,-0.0139810211
950.4,0,0,3.48987184402E-08,-3.48987184402E-08,3.45011343051E-10,-1,-0.0139810211
952,0,0,3.33673501307E-08,-3.33673501307E-08,3.29872121303E-10,-1,-0.0139810211
953.6,0,0,3.46791831816E-08,-3.46791831816E-08,3.4284100105E-10,-1,-0.0139810211
955.2,0,0,3.46585622609E-08,-3.46585622609E-08,3.42637141084E-10,-1,-0.0139810211
956.8,0,0,3.08552964272E-08,-3.08552964272E-08,3.05037770336E-10,-1,-0.0139810211
958.4,0,0,2.86686124201E-08,-2.86686124201E-08,2.83420048545E-10,-1,-0.0139810211
960,0,0,3.33784389846E-08,-3.33784389846E-08,3.29981746544E-10,-1,-0.0139810211
961.6,0,0,3.43674211777E-08,-3.43674211777E-08,3.3975889854E-10,-1,-0.0139810211
963.2,0,0,3.46376906732E-08,-3.46376906732E-08,3.42430803005E-10,-1,-0.0139810211
964.8,0,0,3.14866350516E-08,-3.14866350516E-08,3.11279231239E-10,-1,-0.0139810211
966.4,0,0,2.93081738632E-08,-2.93081738632E-08,2.89742800849E-10,-1,-0.0139810211
968,0,0,2.59410735202E-08,-2.59410735202E-08,2.56455394794E-10,-1,-0.0139810211
969.6,0,0,2.58953287151E-08,-2.58953287151E-08,2.56003158226E-10,-1,-0.0139810211
971.2,0,0,2.25689558885E-08,-2.25689558885E-08,2.23118387447E-10,-1,-0.0139810211
972.8,0,0,2.71304388346E-08,-2.71304388346E-08,2.68213549329E-10,-1,-0.0139810211
974.4,0,0,3.13060221948E-08,-3.13060221948E-08,3.09493679016E-10,-1,-0.0139810211
