x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
290,-0.7402953834,3.6212088424,2.11222262127E-163,-0.7402953834,3.6212088424,-3.50481703938E+162,-1.72514361097E+163
292,0.2627986468,3.5542108668,1.20833299275E-165,0.2627986468,3.5542108668,2.17488596595E+164,2.94383303652E+165
294,0.367233168,3.1035262889,6.6714593214E-168,0.367233168,3.1035262889,5.50454031602E+166,4.661725796E+167
296,0.0942562329,3.3367798705,3.55502218311E-170,0.0942562329,3.3367798705,2.65135428272E+168,9.38722714957E+169
298,1.0315052549,2.7050025628,1.82831512488E-172,1.0315052549,2.7050025628,5.64183515679E+171,1.51149972679E+172
300,0.7874590088,2.9615626374,9.07500876572E-175,0.7874590088,2.9615626374,8.6772258756E+173,3.29792637389E+174
302,-0.5527794877,3.2562235545,4.34740718312E-177,-0.5527794877,3.2562235545,-1.27151532957E+176,-7.5224128997E+176
304,-0.7487253027,2.7333331005,2.01002217301E-179,-0.7487253027,2.7333331005,-3.72496041443E+178,-1.37510463459E+179
306,1.1361920699,3.0555236576,8.96930189615E-182,1.1361920699,3.0555236576,1.26675641318E+181,3.47673190117E+181
308,0.4312849345,2.9495855729,3.86281314106E-184,0.4312849345,2.9495855729,1.11650478239E+183,7.6603494382E+183
310,0.5512609349,3.0242452511,1.60559505708E-186,0.5512609349,3.0242452511,3.43337463845E+185,1.89295080893E+186
312,0.0833173562,2.6799401749,6.4410342573E-189,0.0833173562,2.6799401749,1.29354002611E+187,4.16133404816E+188
314,-0.5102713247,2.1862258865,2.49380481852E-191,-0.5102713247,2.1862258865,-2.04615582137E+190,-8.83812580563E+190
316,0.7623149064,3.3443227619,9.31872669564E-194,0.7623149064,3.3443227619,8.18046210924E+192,3.61674063766E+193
318,0.1964929241,2.7619029701,3.36076351589E-196,0.1964929241,2.7619029701,5.84667511182E+194,8.2243321275E+195
320,0.0201851284,2.8049864955,1.16978647914E-198,0.0201851284,2.8049864955,1.72553955514E+196,2.39788062196E+198
322,0.3245014156,2.7157089983,3.92972812347E-201,0.3245014156,2.7157089983,8.25760473407E+199,6.92549533611E+200
324,0.2618715314,3.1394823719,1.27410634004E-203,0.2618715314,3.1394823719,2.05533496841E+202,2.46664194245E+203
326,0.419413071,3.5248041363,3.98690706972E-206,0.419413071,3.5248041363,1.05197603978E+205,8.85974490557E+205
328,0.3535068752,3.198335847,1.20407575927E-208,0.3535068752,3.198335847,2.93591887749E+207,2.661131422E+208
330,0.0547518563,3.0488829891,3.50960934416E-211,0.0547518563,3.0488829891,1.56005557787E+209,8.6876643124E+210
332,0.471870378,2.9422890844,9.87304249827E-214,0.471870378,2.9422890844,4.77938161459E+212,2.99162373125E+213
334,0.2933478956,3.2469110021,2.68059065599E-216,0.2933478956,3.2469110021,1.09434051391E+215,1.21275230224E+216
336,1.0827587149,3.3065343964,7.02420627285E-219,1.0827587149,3.3065343964,1.54146770872E+218,4.7826173372E+218
338,-0.1258711587,3.6816105291,1.77644300395E-221,-0.1258711587,3.6816105291,-7.08557259892E+219,-2.07282606549E+221
340,0.0675332509,3.889648567,4.33603284836E-224,0.0675332509,3.889648567,1.55748937466E+222,8.97093023474E+223
342,0.3661911717,3.8818952338,1.0214594096E-226,0.3661911717,3.8818952338,3.58498015961E+225,3.80542228595E+226
344,-1.5230854933,4.0176763368,2.32239949047E-229,-1.5230854933,4.0176763368,-6.55824073153E+228,-1.76694515431E+229
346,-0.7520740648,4.0166460147,5.09612422333E-232,-0.7520740648,4.0166460147,-1.47577655451E+231,-7.9231942756E+231
348,0.1484787128,3.9532868205,1.07927060393E-234,0.1484787128,3.9532868205,1.37573202023E+233,3.66370119904E+234
350,0.6599346672,3.9840765823,2.20601242952E-237,0.6599346672,3.9840765823,2.99152742004E+236,1.81344165229E+237
352,-0.1667206952,4.6544136105,4.35183906176E-240,-0.1667206952,4.6544136105,-3.83103999978E+238,-1.06973423314E+240
354,0.255589241,4.5786340491,8.28561904017E-243,0.255589241,4.5786340491,3.0847331958E+241,5.52858901415E+242
356,0.8052347492,4.3966436649,1.52252474803E-245,0.8052347492,4.3966436649,5.28881221964E+244,2.90225609448E+245
358,-0.9436174974,4.0179559747,2.70016948089E-248,-0.9436174974,4.0179559747,-3.4946602577E+247,-1.50032477616E+248
360,0.4319700659,3.7321287139,4.62173406079E-251,0.4319700659,3.7321287139,9.34649333442E+249,8.09141496286E+250
362,0.7237571267,3.517738981,7.63494906673E-254,0.7237571267,3.517738981,9.4795278971E+252,4.63664158203E+253
364,-0.1085471255,3.4640853238,1.21729153087E-256,-0.1085471255,3.4640853238,-8.91710184224E+254,-2.84615187435E+256
366,0.0833873124,3.6040637282,1.87314035753E-259,0.0833873124,3.6040637282,4.45173860221E+257,1.92423046091E+259
368,-1.0374539503,4.0707806627,2.78184741877E-262,-1.0374539503,4.0707806627,-3.72937042945E+261,-1.4775551255E+262
370,-0.4968418599,3.6099066097,3.98734261867E-265,-0.4968418599,3.6099066097,-1.24604757445E+264,-9.07915745474E+264
372,-0.2862824921,3.8521824478,5.51595948858E-268,-0.2862824921,3.8521824478,-5.190076046E+266,-6.98949888635E+267
374,1.9066654615,3.988186577,7.36454372951E-271,1.9066654615,3.988186577,2.58897975431E+270,5.59835368688E+270
376,1.6475120046,3.9430408567,9.48981807648E-274,1.6475120046,3.9430408567,1.73608386514E+273,4.2626677339E+273
378,0.5966486585,3.5751866422,1.18020430035E-276,0.5966486585,3.5751866422,5.05546928068E+275,3.04195055296E+276
380,0.8778336197,4.2850600234,1.41658866634E-279,0.8778336197,4.2850600234,6.19681380023E+278,3.04393768054E+279
382,1.0457947624,3.982982239,1.64103406795E-282,1.0457947624,3.982982239,6.37277910828E+281,2.45214094312E+282
384,-0.2849832453,4.0720839499,1.83475760131E-285,-0.2849832453,4.0720839499,-1.55324738871E+284,-2.22104592311E+285
386,-1.3907924655,4.2038990267,1.97982615983E-288,-1.3907924655,4.2038990267,-7.02482113687E+287,-2.15802004298E+288
388,-1.3329868546,4.3652377571,2.06187667326E-291,-1.3329868546,4.3652377571,-6.46492038955E+290,-2.14658906784E+291
390,0.025068977,4.3950231728,2.07245722941E-294,0.025068977,4.3950231728,1.20962578535E+292,2.12069257929E+294
392,0.2369521863,4.3646601389,2.01046136602E-297,0.2369521863,4.3646601389,1.17859606915E+296,2.17193599194E+297
394,-0.3510511487,4.6333615933,1.88231867726E-300,-0.3510511487,4.6333615933,-1.86499317521E+299,-2.46364130013E+300
396,0.9894380939,5.1291611572,1.70089629594E-303,0.9894380939,5.1291611572,5.81715708498E+302,3.03238501268E+303
398,1.0080988275,5.5142021921,1.48337099718E-306,1.0080988275,5.5142021921,6.79599931078E+305,3.73597486144E+306
400,0.4103021749,5.4169933619,1.24855878785e-309,0.4103021749,5.4169933619,inf,inf
402,0.3761952702,5.8174208193,1.0142744189e-312,0.3761952702,5.8174208193,inf,inf
404,1.6948794329,6.4861359883,7.95223523305e-316,1.6948794329,6.4861359883,inf,inf
406,-1.2532179805,6.4238615614,6.01747253352e-319,-1.2532179805,6.4238615614,-inf,-inf
408,2.0192641805,7.2025912449,4.44659081257e-322,2.0192641805,7.2025912449,inf,inf
410,-0.1448028972,6.7413765866,0,-0.1448028972,6.7413765866,-inf,nan
412,0.1898116167,6.8321293597,0,0.1898116167,6.8321293597,inf,nan
414,0.2198668059,6.4474482199,0,0.2198668059,6.4474482199,inf,nan
416,0.3994368258,5.8502035161,0,0.3994368258,5.8502035161,inf,nan
418,-0.2909513447,6.3579651929,0,-0.2909513447,6.3579651929,-inf,nan
420,2.6972173953,5.4276643844,0,2.6972173953,5.4276643844,inf,nan
422,0.7640994362,6.5117363549,0,0.7640994362,6.5117363549,inf,nan
424,-0.3030815374,6.0489717123,0,-0.3030815374,6.0489717123,-inf,nan
426,1.5200220749,5.60202973,0,1.5200220749,5.60202973,inf,nan
428,-0.3503535475,6.8048960268,0,-0.3503535475,6.8048960268,-inf,nan
430,-2.6916116718,6.6644346674,0,-2.6916116718,6.6644346674,-inf,nan
432,0.1050317991,6.633814587,0,0.1050317991,6.633814587,inf,nan
434,-0.9075954908,5.2080225098,0,-0.9075954908,5.2080225098,-inf,nan
436,0.761233863,5.4728947281,0,0.761233863,5.4728947281,inf,nan
438,-0.9230493283,5.1040155355,0,-0.9230493283,5.1040155355,-inf,nan
440,0.4726101079,5.4734874727,0,0.4726101079,5.4734874727,inf,nan
442,-1.2118598202,6.9438356851,0,-1.2118598202,6.9438356851,-inf,nan
444,-0.8971073264,5.9359298325,0,-0.8971073264,5.9359298325,-inf,nan
446,-0.0653781889,4.8146811051,0,-0.0653781889,4.8146811051,-inf,nan
448,-1.5611447089,4.5543667451,0,-1.5611447089,4.5543667451,-inf,nan
450,-1.4306549732,5.1288923844,0,-1.4306549732,5.1288923844,-inf,nan
452,-1.9895718331,3.9578997436,0,-1.9895718331,3.9578997436,-inf,nan
454,0.6289358014,3.8077820298,0,0.6289358014,3.8077820298,inf,nan
456,-0.4305539039,4.2185477295,0,-0.4305539039,4.2185477295,-inf,nan
458,0.4187014697,3.7979169578,0,0.4187014697,3.7979169578,inf,nan
460,-0.866348564,4.6624300191,0,-0.866348564,4.6624300191,-inf,nan
462,-0.453299461,3.7469731887,0,-0.453299461,3.7469731887,-inf,nan
464,-0.2341305402,3.7699215936,0,-0.2341305402,3.7699215936,-inf,nan
466,0.5935006542,3.5430834514,0,0.5935006542,3.5430834514,inf,nan
468,-0.495159676,2.0526552594,0,-0.495159676,2.0526552594,-inf,nan
470,-0.3408126038,1.8978099533,0,-0.3408126038,1.8978099533,-inf,nan
472,-0.3748099805,1.4576718831,0,-0.3748099805,1.4576718831,-inf,nan
474,0,0,0,0,0,nan,nan
476,0,0,0,0,0,nan,nan
478,0,0,0,0,0,nan,nan
480,0,0,0,0,0,nan,nan
482,0,0,0,0,0,nan,nan
484,0,0,0,0,0,nan,nan
486,0,0,0,0,0,nan,nan
488,0,0,0,0,0,nan,nan
490,0,0,0,0,0,nan,nan
492,0,0,0,0,0,nan,nan
494,0,0,0,0,0,nan,nan
496,0,0,0,0,0,nan,nan
