x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
300.8,7.32390736957E-05,3.58023591639E-05,1.50117429873E-05,5.82273307084E-05,3.58027542228E-05,3.8787854787,2.3853790582
302.4,8.58502114373E-05,3.58145021044E-05,1.47636462098E-05,7.10865652276E-05,3.58148840835E-05,4.8149734976,2.4264831482
304,8.17779149871E-05,3.5533655391E-05,1.42532012752E-05,6.75247137119E-05,0.000035534,4.7375121145,2.4936199467
305.6,0.000081295,3.52496140993E-05,1.41096345988E-05,6.71853872528E-05,0.00003525,4.7616674112,2.4988602369
307.2,0.000070829,0.000035724,1.38781342528E-05,5.69508764404E-05,3.57243724147E-05,4.1036406914,2.5745586308
308.8,6.11507207199E-05,3.48812676317E-05,1.3428197631E-05,4.77225230889E-05,3.48815920869E-05,3.5539038373,2.5979428313
310.4,6.34594061801E-05,3.54519454935E-05,1.33594873287E-05,5.00999188514E-05,3.54522614674E-05,3.7501378323,2.6540468213
312,5.63576032513E-05,3.5085515635E-05,1.33071229978E-05,4.30504802535E-05,3.50858324109E-05,3.2351455879,2.6368695679
313.6,6.76579276608E-05,3.51420858016E-05,1.29396379455E-05,5.47182897153E-05,3.5142384841E-05,4.2287342154,2.716284029
315.2,7.01136712764E-05,3.51802178831E-05,1.28628726246E-05,5.72507986518E-05,3.51805130647E-05,4.4508563773,2.7354978288
316.8,5.97138952832E-05,3.49725061586E-05,1.25771836913E-05,4.71367115919E-05,3.49727900498E-05,3.7477954325,2.7809705409
318.4,6.25081583474E-05,0.000035165,1.23125644001E-05,5.01955939473E-05,3.51652740257E-05,4.076778185,2.8564131466
320,5.61608528797E-05,3.48234913088E-05,0.000012309,4.38518785808E-05,3.48237643847E-05,3.5625940485,2.8294177283
321.6,5.83195825124E-05,3.52087475148E-05,1.19214548211E-05,4.63981276912E-05,0.000035209,3.8919853648,2.95373667
323.2,5.91197509045E-05,3.51035694967E-05,1.17136771588E-05,4.74060737456E-05,3.51038148248E-05,4.0470701986,2.9971658156
324.8,5.55520652305E-05,3.46127302466E-05,1.15231850529E-05,4.40288801776E-05,0.000034613,3.8208950022,3.0040727359
326.4,6.21580968713E-05,3.50991881073E-05,1.12693538189E-05,5.08887430525E-05,3.50994152052E-05,4.5156753324,3.1150007602
328,5.43492982758E-05,3.47714192693E-05,1.10126195485E-05,4.33366787273E-05,3.47716381821E-05,3.9351834989,3.15774352
329.6,5.91663464519E-05,3.50640539838E-05,1.08934954241E-05,4.82728510278E-05,3.50642663986E-05,4.4313463355,3.219208888
331.2,5.62586012729E-05,3.47359388165E-05,0.000010765,4.54936244463E-05,3.47361482082E-05,4.2260773227,3.2271214546
332.8,5.67318017693E-05,3.45533140621E-05,1.05502001759E-05,4.61816015934E-05,3.45535162448E-05,4.3773199393,3.2755198431
334.4,6.33171640201E-05,3.50758048398E-05,1.05672518394E-05,5.27499121807E-05,0.000035076,4.9918288106,3.3197830326
336,5.86816104611E-05,3.47292555884E-05,1.02364790225E-05,4.84451314387E-05,3.47294449614E-05,4.7325971491,3.3931282517
337.6,5.05176983463E-05,3.45873379169E-05,1.03028557851E-05,4.02148425612E-05,3.4587530541E-05,3.903271423,3.3573667203
339.2,5.47185014128E-05,3.46660604711E-05,1.01344525238E-05,0.000044584,3.46662464264E-05,4.3992557846,3.4209884575
340.8,4.06816116544E-05,3.458176016E-05,9.93128380944E-06,3.0750327845E-05,3.45819391695E-05,3.0963094435,3.4822945325
342.4,3.8641137681E-05,3.47314325575E-05,9.79488428644E-06,2.88462533946E-05,3.47316059333E-05,2.9450325855,3.5460459365
344,5.24438629928E-05,3.46717542613E-05,9.51693158699E-06,4.29269314058E-05,3.46719182186E-05,4.5105852673,3.6435329503
345.6,4.35867730252E-05,3.41944990814E-05,9.1877828374E-06,0.000034399,3.41946540265E-05,3.7439925167,3.721988917
347.2,5.37536844774E-05,0.000034223,9.07092804338E-06,4.46827564341E-05,3.42231641546E-05,4.9259299843,3.7732440844
348.8,5.26252337672E-05,3.45648088956E-05,8.97005372746E-06,4.36551800397E-05,0.000034565,4.8667690703,3.8537578995
350.4,5.96592365681E-05,3.42947368298E-05,0.000008745,5.09141923892E-05,3.42948767915E-05,5.8220623415,3.9221780876
352,5.45762594392E-05,3.4120170693E-05,8.66907227572E-06,4.59071871635E-05,3.41203089372E-05,5.2955132572,3.9363134059
353.6,5.94780918543E-05,0.000034253,8.59341358037E-06,5.08846782739E-05,3.42531188951E-05,5.9213580026,3.9865255774
355.2,5.75564665721E-05,3.38658185667E-05,8.67443321512E-06,0.000048882,0.000033866,5.6351847025,3.9046223899
356.8,6.76585648531E-05,3.42584134863E-05,8.35533049341E-06,5.93032343597E-05,3.42585413869E-05,7.0976527388,4.1009729067
358.4,0.000066094,3.411441137E-05,8.28593936638E-06,5.78080773422E-05,3.41145376861E-05,6.9766474006,4.11790189
360,7.19114542949E-05,3.44508609005E-05,8.18031962976E-06,6.37311346652E-05,0.000034451,7.7907878359,4.2123515095
361.6,7.8221369763E-05,3.38843561263E-05,8.09506356241E-06,7.01263062006E-05,3.38844775083E-05,8.6628481247,4.1869449335
363.2,7.69682016951E-05,3.4189875204E-05,8.01645087613E-06,6.89517508189E-05,0.00003419,8.6012815253,4.2660674155
