x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
268,0.0002672681,0.1239720651,5.59431007088E-140,0.0002672681,0.1239720651,4.77749934547E+135,2.21603865504E+138
270,-0.0310577914,0.1216372722,4.72861082192E-142,-0.0310577914,0.1216372722,-6.5680582743E+139,-2.57484738262E+140
272,0.0094450017,0.1232100041,3.85751722413E-144,0.0094450017,0.1232100041,2.44846651347E+141,3.1943010477E+142
274,-0.029866714,0.1230294977,3.03717236914E-146,-0.029866714,0.1230294977,-9.83372372352E+143,-4.05432029182E+144
276,-0.0217553015,0.123960507,2.30790682109E-148,-0.0217553015,0.123960507,-9.42642107324E+145,-5.37356916128E+146
278,-0.0303247231,0.1250730325,1.69260011278E-150,-0.0303247231,0.1250730325,-1.79160587619E+148,-7.39582474418E+148
280,-0.0116728962,0.1236662124,1.19805767161E-152,-0.0116728962,0.1236662124,-9.74318387591E+149,-1.03235855504E+151
282,0.0026590158,0.1258281222,8.18442828565E-155,0.0026590158,0.1258281222,3.24887179719E+151,1.53741897295E+153
284,0.0182916839,0.1257174013,5.39617760293E-157,0.0182916839,0.1257174013,3.38974830273E+154,2.33047854275E+155
286,-0.0303194897,0.1263527915,3.43377146036E-159,-0.0303194897,0.1263527915,-8.82979256157E+156,-3.6828414804E+157
288,-0.0058779095,0.1266585141,2.10884083497E-161,-0.0058779095,0.1266585141,-2.78727033356E+158,-6.00626404355E+159
290,-0.0368963422,0.1267600822,1.24998120419E-163,-0.0368963422,0.1267600822,-2.95175175918E+161,-1.01536595008E+162
292,-0.0052114081,0.1286535818,7.15073077111E-166,-0.0052114081,0.1286535818,-7.2879377592E+162,-1.79921057539E+164
294,-0.0377769016,0.1293521055,3.94806810243E-168,-0.0377769016,0.1293521055,-9.5684523802E+165,-3.28047003219E+166
