x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
456,0.0006456628,0.0402235389,2.1399222365E-111,0.0006456628,0.0402235389,3.01722546282E+107,1.87967300898E+109
460,0.0090139079,0.0446582413,2.60323120448E-113,0.0090139079,0.0446582413,3.46258446746E+110,1.71550445257E+111
464,-0.0099718248,0.0450838425,3.04721854408E-115,-0.0099718248,0.0450838425,-3.2724350488E+112,-1.47952018471E+113
468,-0.0105436209,0.0465581366,3.43218410033E-117,-0.0105436209,0.0465581366,-3.071985826E+114,-1.35652799242E+115
472,-0.0114402762,0.04958258,3.71974919932E-119,-0.0114402762,0.04958258,-3.07555040437E+116,-1.33296685408E+117
476,0.0067551688,0.0517316996,3.87911678029E-121,0.0067551688,0.0517316996,1.74141929328E+118,1.33359862158E+119
480,-0.0110870636,0.0519149227,3.8924958726E-123,-0.0110870636,0.0519149227,-2.848317376E+120,-1.33372834771E+121
484,-0.0159846316,0.0548469227,3.75837039657E-125,-0.0159846316,0.0548469227,-4.25307512385E+122,-1.4593480752E+123
488,0.0027041787,0.0502117525,3.49178188782E-127,0.0027041787,0.0502117525,7.74440899224E+123,1.43799866679E+125
492,0.0160852495,0.048829969,3.12155325476E-129,0.0160852495,0.048829969,5.15296335822E+126,1.56431289344E+127
496,0.0080972722,0.040426093,2.68516204963E-131,0.0080972722,0.040426093,3.01556182295E+128,1.50554659234E+129
500,0.0081830578,0.0317254343,2.2225235109E-133,0.0081830578,0.0317254343,3.68187681663E+130,1.42746697728E+131
504,-0.0014426295,0.0254687566,1.7701021864E-135,-0.0014426295,0.0254687566,-8.14997877991E+131,-1.43883051005E+133
508,-0.0027532074,0.0098459741,1.35652069757E-137,-0.0027532074,0.0098459741,-2.02960957947E+134,-7.25835111887E+134
512,0,0,1.00030081333E-139,-1.00030081333E-139,1.83445044076E-141,-1,-0.0259352453
516,0,0,7.09759036627E-142,-7.09759036627E-142,1.30162623106E-143,-1,-0.0259352453
520,0,0,4.84582081104E-144,-4.84582081104E-144,8.88674487138E-146,-1,-0.0259352453
524,0,0,3.18346355388E-146,-3.18346355388E-146,5.83814992626E-148,-1,-0.0259352453
528,0,0,2.01237320016E-148,-2.01237320016E-148,3.69048875582E-150,-1,-0.0259352453
532,0,0,1.2240334299E-150,-1.2240334299E-150,2.24475341325E-152,-1,-0.0259352453
536,0,0,7.16397636858E-153,-7.16397636858E-153,1.31380075192E-154,-1,-0.0259352453
540,0,0,4.03451302092E-155,-4.03451302092E-155,7.39888850524E-157,-1,-0.0259352453
544,0,0,2.18627208514E-157,-2.18627208514E-157,4.00940148696E-159,-1,-0.0259352445
548,0,0,1.13996996535E-159,-1.13996996535E-159,2.08513253377E-161,-1,-0.0259014184
552,0,0,5.71950863606E-162,-5.71950863606E-162,0,-1,-0.0183389878
556,0,0,2.76121448091E-164,-2.76121448091E-164,0,-1,-0.0183389878
560,0,0,1.28267808857E-166,-1.28267808857E-166,0,-1,-0.0183389878
564,0,0,5.73338783869E-169,-5.73338783869E-169,0,-1,-0.0183389878
568,0,0,2.46593189092E-171,-2.46593189092E-171,0,-1,-0.0183389878
572,0,0,1.02053274673E-173,-1.02053274673E-173,0,-1,-0.0183389878
576,0,0,4.06395531347E-176,-4.06395531347E-176,0,-1,-0.0183389878
580,0,0,1.55720939138E-178,-1.55720939138E-178,0,-1,-0.0183389878
584,0,0,5.7414450937E-181,-5.7414450937E-181,0,-1,-0.0183389878
588,0,0,2.03690854004E-183,-2.03690854004E-183,0,-1,-0.0183389878
592,0,0,6.95341185116E-186,-6.95341185116E-186,0,-1,-0.0183389878
596,0,0,2.28402308571E-188,-2.28402308571E-188,0,-1,-0.0183389878
600,0,0,7.2190348161E-191,-7.2190348161E-191,0,-1,-0.0183389878
604,0,0,2.19550229197E-193,-2.19550229197E-193,0,-1,-0.0183389878
608,0,0,6.4248762136E-196,-6.4248762136E-196,0,-1,-0.0183389878
612,0,0,1.80913820816E-198,-1.80913820816E-198,0,-1,-0.0183389878
616,0,0,4.9017915448E-201,-4.9017915448E-201,0,-1,-0.0183389878
620,0,0,1.27795052946E-203,-1.27795052946E-203,0,-1,-0.0183389878
624,0,0,3.20589546736E-206,-3.20589546736E-206,0,-1,-0.0183389878
628,0,0,7.73857122355E-209,-7.73857122355E-209,0,-1,-0.0183389878
632,0,0,1.79741483574E-211,-1.79741483574E-211,0,-1,-0.0183389878
636,0,0,4.01709378687E-214,-4.01709378687E-214,0,-1,-0.0183389878
640,0,0,8.63876642969E-217,-8.63876642969E-217,0,-1,-0.0183389878
644,0,0,1.78758871349E-219,-1.78758871349E-219,0,-1,-0.0183389878
648,0,0,3.5592589624E-222,-3.5592589624E-222,0,-1,-0.0183389878
652,0,0,6.8191097774E-225,-6.8191097774E-225,0,-1,-0.0183389878
656,0,0,1.25710596763E-227,-1.25710596763E-227,0,-1,-0.0183389878
660,0,0,2.22993500713E-230,-2.22993500713E-230,0,-1,-0.0183389878
664,0,0,3.80617396439E-233,-3.80617396439E-233,0,-1,-0.0183389878
668,0,0,6.25116805174E-236,-6.25116805174E-236,0,-1,-0.0183389878
672,0,0,9.87892812666E-239,-9.87892812666E-239,0,-1,-0.0183389878
676,0,0,1.50222362801E-241,-1.50222362801E-241,0,-1,-0.0183389878
680,0,0,2.19803934853E-244,-2.19803934853E-244,0,-1,-0.0183389878
684,0,0,3.09465648542E-247,-3.09465648542E-247,0,-1,-0.0183389878
688,0,0,4.19242734629E-250,-4.19242734629E-250,0,-1,-0.0183389878
692,0,0,5.46505772221E-253,-5.46505772221E-253,0,-1,-0.0183389878
696,0,0,6.85488341552E-256,-6.85488341552E-256,0,-1,-0.0183389878
700,0,0,8.27335202914E-259,-8.27335202914E-259,0,-1,-0.0183389878
704,0,0,9.60813388474E-262,-9.60813388474E-262,0,-1,-0.0183389878
708,0,0,1.07367465107E-264,-1.07367465107E-264,0,-1,-0.0183389878
712,0,0,1.1544695026E-267,-1.1544695026E-267,0,-1,-0.0183389878
716,0,0,1.19445100739E-270,-1.19445100739E-270,0,-1,-0.0183389878
720,0,0,1.1891327186E-273,-1.1891327186E-273,0,-1,-0.0183389878
724,0,0,1.13911724795E-276,-1.13911724795E-276,0,-1,-0.0183389878
728,0,0,1.04998389597E-279,-1.04998389597E-279,0,-1,-0.0183389878
732,0,0,9.31264311383E-283,-9.31264311383E-283,0,-1,-0.0183389878
736,0,0,7.94766207227E-286,-7.94766207227E-286,0,-1,-0.0183389878
740,0,0,6.52652397092E-289,-6.52652397092E-289,0,-1,-0.0183389878
744,0,0,5.15704110752E-292,-5.15704110752E-292,0,-1,-0.0183389878
748,0,0,3.92098662071E-295,-3.92098662071E-295,0,-1,-0.0183389878
752,0,0,2.86857519636E-298,-2.86857519636E-298,0,-1,-0.0183389878
756,0,0,2.01935757912E-301,-2.01935757912E-301,0,-1,-0.0183389878
