x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
310.4,-6.51752046452E-06,4.18488990904E-05,0.000002367,-8.88455606002E-06,4.18489143995E-05,-3.7534526633,-17.6799749694
312,6.14100603758E-07,4.13677418799E-05,2.35775767696E-06,-1.7436570732E-06,4.13677572459E-05,-0.7395404075,-17.5453847756
313.6,-1.98574100603E-06,4.1240150647E-05,2.29264663053E-06,-4.27838763656E-06,4.1240165221E-05,-1.8661347892,-17.9880385512
315.2,-2.14031185815E-06,4.15386988148E-05,0.000002279,-4.41935719976E-06,4.15387131129E-05,-1.9391264926,-18.2263889701
316.8,-3.29219265553E-06,0.000041201,2.22842694155E-06,-5.52061959708E-06,4.12010532477E-05,-2.4773617183,-18.4888887602
318.4,7.47135347083E-07,4.12984667362E-05,2.18154166322E-06,-1.43440631614E-06,4.12984799132E-05,-0.6575195607,-18.9308718263
320,-1.75992760362E-06,4.07852296679E-05,2.18090556865E-06,-3.94083317228E-06,4.07852430029E-05,-1.8069710257,-18.7010786391
321.6,2.08906285129E-07,4.12076404168E-05,2.11224482029E-06,-1.90333853516E-06,4.12076527972E-05,-0.9010975039,-19.5089425497
323.2,-0.000002998,4.15432220933E-05,2.07543074872E-06,-5.07346375349E-06,4.15432339494E-05,-2.4445353123,-20.0167145177
324.8,-1.46507821202E-05,4.06196549911E-05,2.04167933414E-06,-1.66924614543E-05,4.06196667256E-05,-8.175848761,-19.8956077107
326.4,-1.01454457378E-05,4.14400826535E-05,1.99670548511E-06,-1.21421512229E-05,4.14400936545E-05,-6.0810927367,-20.7544381357
328,-6.30964050383E-06,4.08033130503E-05,1.95121727575E-06,-8.26085777958E-06,4.08033237198E-05,-4.2336944646,-20.9118253855
329.6,-3.27012629312E-06,4.13211034922E-05,1.93011084885E-06,-5.20023714197E-06,4.13211138012E-05,-2.6942686453,-21.4087126964
331.2,-0.000008372,4.04168055799E-05,1.90733990806E-06,-1.02793800665E-05,4.04168158724E-05,-5.3893802689,-21.1903052251
332.8,-2.65350653167E-06,4.06331410579E-05,1.86928575488E-06,-4.52279228655E-06,4.06331508912E-05,-2.4195296384,-21.7372910214
334.4,-3.46575350083E-06,4.07978613184E-05,1.87230697069E-06,-5.33806047152E-06,4.07978711436E-05,-2.8510605126,-21.7902040888
336,-7.31426037335E-07,4.04582908098E-05,1.81370060262E-06,-2.54512663996E-06,4.04583001069E-05,-1.4032782678,-22.3070546242
337.6,0.000001334,4.00638853764E-05,1.82546124552E-06,-4.91433383361E-07,4.00638948872E-05,-0.2692105267,-21.9472726001
339.2,-6.6857426937E-06,4.03647317899E-05,1.79562353514E-06,-8.48136622884E-06,4.03647409237E-05,-4.7233543462,-22.4796255506
340.8,-1.5283732451E-05,4.01271887775E-05,1.75962607752E-06,-1.70433585285E-05,4.01271976007E-05,-9.6857842392,-22.804859424
