x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
848,0,0,6.81790372342E-09,-6.81790372342E-09,1.10086442541E-10,-1,-0.0228348399
849.6,0,0,5.5347683606E-09,-5.5347683606E-09,8.93680790787E-11,-1,-0.0228348399
851.2,0,0,5.41937159797E-09,-5.41937159797E-09,8.7504805616E-11,-1,-0.0228348399
852.8,0,0,6.15601884594E-09,-6.15601884594E-09,9.93992057464E-11,-1,-0.0228348399
854.4,0,0,0.000000006,-0.000000006,9.66070626782E-11,-1,-0.0228348399
856,0,0,6.55779308199E-09,-6.55779308199E-09,1.05886521811E-10,-1,-0.0228348399
857.6,0,0,6.70160195829E-09,-6.70160195829E-09,1.08208556301E-10,-1,-0.0228348399
859.2,0,0,7.47087584071E-09,-7.47087584071E-09,1.20629767936E-10,-1,-0.0228348399
860.8,0,0,7.74632479936E-09,-7.74632479936E-09,1.25077351415E-10,-1,-0.0228348399
862.4,0,0,6.84064793388E-09,-6.84064793388E-09,1.10453685805E-10,-1,-0.0228348399
864,0,0,6.32097422654E-09,-6.32097422654E-09,1.02062685866E-10,-1,-0.0228348399
865.6,0,0,6.29497147331E-09,-6.29497147331E-09,1.01642827987E-10,-1,-0.0228348399
867.2,0,0,6.69077538866E-09,-6.69077538866E-09,1.08033743253E-10,-1,-0.0228348399
868.8,0,0,7.31253966629E-09,-7.31253966629E-09,1.18073165955E-10,-1,-0.0228348399
870.4,0,0,6.84538708049E-09,-6.84538708049E-09,1.10530207242E-10,-1,-0.0228348399
872,0,0,5.78122155394E-09,-5.78122155394E-09,9.3347477499E-11,-1,-0.0228348399
873.6,0,0,5.72535968695E-09,-5.72535968695E-09,9.24454943588E-11,-1,-0.0228348399
875.2,0,0,6.21754817672E-09,-6.21754817672E-09,1.00392699555E-10,-1,-0.0228348399
876.8,0,0,6.24785867692E-09,-6.24785867692E-09,1.00882113204E-10,-1,-0.0228348399
878.4,0,0,5.28128020031E-09,-5.28128020031E-09,8.52750893674E-11,-1,-0.0228348399
880,0,0,0.000000005,-0.000000005,8.0925330703E-11,-1,-0.0228348399
881.6,0,0,5.81406744514E-09,-5.81406744514E-09,9.387782927E-11,-1,-0.0228348399
883.2,0,0,6.45286181407E-09,-6.45286181407E-09,1.04192231239E-10,-1,-0.0228348399
884.8,0,0,5.91313230257E-09,-5.91313230257E-09,9.54773968465E-11,-1,-0.0228348399
886.4,0,0,0.000000006,-0.000000006,9.61351680357E-11,-1,-0.0228348399
888,0,0,0.000000006,-0.000000006,9.71216043708E-11,-1,-0.0228348399
889.6,0,0,6.12169339731E-09,-6.12169339731E-09,9.88449640495E-11,-1,-0.0228348399
891.2,0,0,6.32184713147E-09,-6.32184713147E-09,1.02076780374E-10,-1,-0.0228348399
892.8,0,0,6.44328241353E-09,-6.44328241353E-09,1.04037555819E-10,-1,-0.0228348399
894.4,0,0,6.36625075566E-09,-6.36625075566E-09,1.02793751048E-10,-1,-0.0228348399
896,0,0,7.06333951828E-09,-7.06333951828E-09,1.14049413363E-10,-1,-0.0228348399
897.6,0,0,6.75323574988E-09,-6.75323574988E-09,1.09042270103E-10,-1,-0.0228348399
899.2,0,0,0.000000006,-0.000000006,9.73413148824E-11,-1,-0.0228348399
900.8,0,0,6.05926645693E-09,-6.05926645693E-09,9.78369768347E-11,-1,-0.0228348399
902.4,0,0,5.88149530595E-09,-5.88149530595E-09,9.49665646975E-11,-1,-0.0228348399
904,0,0,5.60055905797E-09,-5.60055905797E-09,9.0430379768E-11,-1,-0.0228348399
905.6,0,0,5.93535971866E-09,-5.93535971866E-09,9.58362956025E-11,-1,-0.0228348399
907.2,0,0,5.68862005678E-09,-5.68862005678E-09,9.18522716689E-11,-1,-0.0228348399
908.8,0,0,5.46340584018E-09,-5.46340584018E-09,8.82158120004E-11,-1,-0.0228348399
910.4,0,0,5.93551821784E-09,-5.93551821784E-09,9.58388548364E-11,-1,-0.0228348399
912,0,0,5.46722568205E-09,-5.46722568205E-09,8.8277489727E-11,-1,-0.0228348399
913.6,0,0,0.000000005,-0.000000005,8.12668032658E-11,-1,-0.0228348399
915.2,0,0,5.51708223746E-09,-5.51708223746E-09,8.90825070821E-11,-1,-0.0228348399
916.8,0,0,0.000000005,-0.000000005,8.08545219645E-11,-1,-0.0228348399
918.4,0,0,4.79168603749E-09,-4.79168603749E-09,7.73697739126E-11,-1,-0.0228348399
920,0,0,0.000000006,-0.000000006,9.63902582625E-11,-1,-0.0228348399
921.6,0,0,5.7863410944E-09,-5.7863410944E-09,9.34301410302E-11,-1,-0.0228348399
923.2,0,0,5.21084568787E-09,-5.21084568787E-09,8.41378065278E-11,-1,-0.0228348399
924.8,0,0,5.57969025691E-09,-5.57969025691E-09,9.0093418121E-11,-1,-0.0228348399
926.4,0,0,5.05435737197E-09,-5.05435737197E-09,8.16110413085E-11,-1,-0.0228348399
928,0,0,5.57463359127E-09,-5.57463359127E-09,9.00117698087E-11,-1,-0.0228348399
929.6,0,0,6.19855245777E-09,-6.19855245777E-09,1.00085981947E-10,-1,-0.0228348399
931.2,0,0,5.68076283628E-09,-5.68076283628E-09,9.17254037212E-11,-1,-0.0228348399
932.8,0,0,5.5109854118E-09,-5.5109854118E-09,8.89840636492E-11,-1,-0.0228348399
934.4,0,0,5.55764440232E-09,-5.55764440232E-09,8.97374509787E-11,-1,-0.0228348399
936,0,0,5.6650713976E-09,-5.6650713976E-09,9.14720392367E-11,-1,-0.0228348399
937.6,0,0,5.90072476879E-09,-5.90072476879E-09,9.52770564912E-11,-1,-0.0228348399
939.2,0,0,6.10601287806E-09,-6.10601287806E-09,9.85917758774E-11,-1,-0.0228348399
940.8,0,0,5.550712118E-09,-5.550712118E-09,8.96255176704E-11,-1,-0.0228348399
942.4,0,0,4.74126642738E-09,-4.74126642738E-09,7.6555665099E-11,-1,-0.0228348399
944,0,0,5.18548703942E-09,-5.18548703942E-09,8.37283487958E-11,-1,-0.0228348399
945.6,0,0,5.57856551221E-09,-5.57856551221E-09,9.00752572392E-11,-1,-0.0228348399
947.2,0,0,5.9348028171E-09,-5.9348028171E-09,9.58273034966E-11,-1,-0.0228348399
948.8,0,0,5.53490362889E-09,-5.53490362889E-09,8.93702632111E-11,-1,-0.0228348399
950.4,0,0,0.000000005,-0.000000005,8.01506340676E-11,-1,-0.0228348399
952,0,0,4.74609283027E-09,-4.74609283027E-09,7.66335954345E-11,-1,-0.0228348399
953.6,0,0,4.9326848555E-09,-4.9326848555E-09,7.96464353187E-11,-1,-0.0228348399
955.2,0,0,4.92975178459E-09,-4.92975178459E-09,7.95990759901E-11,-1,-0.0228348399
956.8,0,0,4.38878426292E-09,-4.38878426292E-09,7.08642518555E-11,-1,-0.0228348399
958.4,0,0,4.07775551034E-09,-4.07775551034E-09,6.58421731803E-11,-1,-0.0228348399
960,0,0,4.74767008258E-09,-4.74767008258E-09,7.66590628074E-11,-1,-0.0228348399
961.6,0,0,4.88834056667E-09,-4.88834056667E-09,7.89304227139E-11,-1,-0.0228348399
963.2,0,0,4.9267830594E-09,-4.9267830594E-09,7.95511409638E-11,-1,-0.0228348399
