x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
224,-0.0197934357,0.0914763717,8.19054532658E-98,-0.0197934357,0.0914763717,-2.41662000146E+095,-1.11690946248E+096
226,-0.0221532896,0.0912316856,1.51140217559E-99,-0.0221532896,0.0912316856,-1.46574419436E+097,-6.03661089157E+097
228,-0.0018805234,0.090390777,2.69174882549E-101,-0.0018805234,0.090390777,-6.98625151582E+097,-3.35807034571E+099
230,-0.0005029771,0.0914048853,4.62675268479E-103,-0.0005029771,0.0914048853,-1.08710605203E+099,-1.97557324813E+101
232,-0.0223086774,0.0918251142,7.67547573892E-105,-0.0223086774,0.0918251142,-2.90648790351E+102,-1.19642017762E+103
234,0.0028160596,0.0911972124,1.22891426412E-106,0.0028160596,0.0911972124,2.29150208429E+103,7.42096568768E+104
236,0.0281754833,0.0910392433,1.89900072804E-108,0.0281754833,0.0910392433,1.48370050136E+106,4.79455408557E+106
238,0.0235811839,0.0910827303,2.83214798003E-110,0.0235811839,0.0910827303,8.32625415737E+107,3.21626178718E+108
240,0.0257275703,0.091328891,4.07656166418E-112,0.0257275703,0.091328891,6.31109558372E+109,2.24053232858E+110
242,0.0110641101,0.0918151637,5.66316681987E-114,0.0110641101,0.0918151637,1.95369665495E+111,1.62129423268E+112
244,0.013587488,0.090828565,7.5929747874E-116,0.013587488,0.090828565,1.78948150929E+113,1.19624722335E+114
246,-0.0232059202,0.0897969393,9.82543586121E-118,-0.0232059202,0.0897969393,-2.36182094727E+115,-9.13988827808E+115
248,0.0356179663,0.0918857452,1.22709717536E-119,0.0356179663,0.0918857452,2.90261986175E+117,7.48926722379E+117
250,0.0023050914,0.0906280894,1.47908574694E-121,0.0023050914,0.0906280894,1.55845692074E+118,6.12730888699E+119
252,0.008075022,0.0921580033,1.72065979828E-123,0.008075022,0.0921580033,4.69297997235E+120,5.35601308684E+121
254,0.0059048135,0.0908085263,1.93189685727E-125,0.0059048135,0.0908085263,3.05648487119E+122,4.70050658798E+123
256,0.0216335534,0.0908961981,2.09343810172E-127,0.0216335534,0.0908961981,1.03339828391E+125,4.34222215591E+125
258,-0.0117435363,0.0919918181,2.18939225197E-129,-0.0117435363,0.0919918181,-5.36383384078E+126,-4.20177926757E+127
260,0.0073165954,0.0911774808,2.20990850629E-131,0.0073165954,0.0911774808,3.31081370902E+128,4.12587723295E+129
262,-0.0106967992,0.0921998099,2.15284258008E-133,-0.0106967992,0.0921998099,-4.96868621049E+130,-4.28276293415E+131
264,-0.0192045084,0.0911470145,2.02412588953E-135,-0.0192045084,0.0911470145,-9.48780335411E+132,-4.50324581053E+133
266,0.0124785889,0.0920103859,1.83674991813E-137,0.0124785889,0.0920103859,6.79384207564E+134,5.00951187183E+135
268,0.0089006506,0.0936220262,1.60860643905E-139,0.0089006506,0.0936220262,5.53314368501E+136,5.82012688601E+137
270,-0.0183647097,0.0919347076,1.3596804109E-141,-0.0183647097,0.0919347076,-1.35066369815E+139,-6.76178390757E+139
272,-0.0206775404,0.0930381795,1.10920327384E-143,-0.0206775404,0.0930381795,-1.86417952814E+141,-8.38828390861E+141
274,-0.0332932114,0.0929608276,8.73318598291E-146,-0.0332932114,0.0929608276,-3.81226409745E+143,-1.06460168389E+144
276,-0.0284468119,0.0936809298,6.63623168199E-148,-0.0284468119,0.0936809298,-4.28659114215E+145,-1.41179844134E+146
