x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
678.4,-0.000023276,6.58224109798E-05,8.485028722E-08,-2.33608903748E-05,6.58224110315E-05,-275.318931028,-775.793763419
681.6,-0.00002075,4.5568814486E-05,8.680550796E-08,-2.0836774318E-05,4.55688145641E-05,-240.039771757,-525.004828051
684.8,-2.98063089106E-05,2.89365117697E-05,8.14617902757E-08,-2.98877707009E-05,2.89365118779E-05,-366.893123755,-355.394555674
688,-1.32765419647E-05,2.51660832712E-05,8.0312367745E-08,-1.33568543324E-05,2.51660833922E-05,-166.311300581,-313.394181134
691.2,-4.98284894368E-07,1.0440281087E-05,7.97020034366E-08,-0.000000578,1.04402813742E-05,-7.2518490488,-130.991644184
694.4,1.71517091378E-06,2.96568912479E-06,8.05713474989E-08,1.63459956629E-06,2.96569015781E-06,20.2876036833,36.8135248938
697.6,0,0,7.93362939874E-08,-7.93362939874E-08,2.43738758674E-09,-1,-0.0434477893
700.8,0,0,7.64293877334E-08,-7.64293877334E-08,2.34808095464E-09,-1,-0.0434477893
704,0,0,0.000000077,-0.000000077,2.36527704889E-09,-1,-0.0434477893
707.2,0,0,7.68306770709E-08,-7.68306770709E-08,2.36040945653E-09,-1,-0.0434477893
710.4,0,0,7.84590978127E-08,-7.84590978127E-08,2.41043816725E-09,-1,-0.0434477893
713.6,0,0,7.54155714962E-08,-7.54155714962E-08,2.31693426266E-09,-1,-0.0434477893
716.8,0,0,7.22719552313E-08,-7.22719552313E-08,2.22035537201E-09,-1,-0.0434477893
720,0,0,6.81430981895E-08,-6.81430981895E-08,2.09350769114E-09,-1,-0.0434477893
723.2,0,0,6.38733564045E-08,-6.38733564045E-08,0.000000002,-1,-0.0434477893
726.4,0,0,6.25985438824E-08,-6.25985438824E-08,1.92316663835E-09,-1,-0.0434477893
729.6,0,0,6.50585222745E-08,-6.50585222745E-08,0.000000002,-1,-0.0434477893
732.8,0,0,6.95326915314E-08,-6.95326915314E-08,2.13619909241E-09,-1,-0.0434477893
736,0,0,7.35237962314E-08,-7.35237962314E-08,2.25881471465E-09,-1,-0.0434477893
739.2,0,0,7.2623094052E-08,-7.2623094052E-08,2.23114313836E-09,-1,-0.0434477893
742.4,0,0,6.66169586656E-08,-6.66169586656E-08,0.000000002,-1,-0.0434477893
745.6,0,0,6.65297254687E-08,-6.65297254687E-08,0.000000002,-1,-0.0434477893
748.8,0,0,6.65463523892E-08,-6.65463523892E-08,0.000000002,-1,-0.0434477893
752,0,0,6.23855731647E-08,-6.23855731647E-08,1.91662370374E-09,-1,-0.0434477893
755.2,0,0,5.98923860152E-08,-5.98923860152E-08,1.84002744364E-09,-1,-0.0434477893
758.4,0,0,6.12174533671E-08,-6.12174533671E-08,1.88073646284E-09,-1,-0.0434477893
761.6,0,0,6.24852528972E-08,-6.24852528972E-08,1.91968608705E-09,-1,-0.0434477893
764.8,0,0,5.87796459637E-08,-5.87796459637E-08,1.80584159184E-09,-1,-0.0434477893
768,0,0,0.000000057,-0.000000057,1.75067405323E-09,-1,-0.0434477893
771.2,0,0,5.73611097387E-08,-5.73611097387E-08,1.76226100076E-09,-1,-0.0434477893
774.4,0,0,5.31175431735E-08,-5.31175431735E-08,1.63188918794E-09,-1,-0.0434477893
777.6,0,0,5.30962377232E-08,-5.30962377232E-08,1.63123463707E-09,-1,-0.0434477893
780.8,0,0,5.37644625842E-08,-5.37644625842E-08,1.65176399255E-09,-1,-0.0434477893
784,0,0,5.18969795647E-08,-5.18969795647E-08,1.5943907564E-09,-1,-0.0434477893
787.2,0,0,0.00000005,-0.00000005,1.53641006958E-09,-1,-0.0434477893
790.4,0,0,4.86682056152E-08,-4.86682056152E-08,1.49519563208E-09,-1,-0.0434477893
793.6,0,0,4.66576359442E-08,-4.66576359442E-08,1.43342645543E-09,-1,-0.0434477893
796.8,0,0,4.858080761E-08,-4.858080761E-08,1.49251057078E-09,-1,-0.0434477893
800,0,0,5.07434384046E-08,-5.07434384046E-08,1.5589514037E-09,-1,-0.0434477893
803.2,0,0,4.57848589726E-08,-4.57848589726E-08,1.4066128037E-09,-1,-0.0434477893
806.4,0,0,4.52890037456E-08,-4.52890037456E-08,1.39137902714E-09,-1,-0.0434477893
809.6,0,0,4.52853948081E-08,-4.52853948081E-08,1.39126815255E-09,-1,-0.0434477893
812.8,0,0,4.61411357758E-08,-4.61411357758E-08,1.41755842031E-09,-1,-0.0434477893
816,0,0,4.58116820635E-08,-4.58116820635E-08,1.40743686877E-09,-1,-0.0434477893
819.2,0,0,4.35981119452E-08,-4.35981119452E-08,1.33943106641E-09,-1,-0.0434477893
822.4,0,0,4.45669035388E-08,-4.45669035388E-08,1.3691945011E-09,-1,-0.0434477893
825.6,0,0,4.51196477609E-08,-4.51196477609E-08,1.38617603424E-09,-1,-0.0434477893
828.8,0,0,0.000000045,-0.000000045,1.38393703966E-09,-1,-0.0434477893
832,0,0,4.33956182499E-08,-4.33956182499E-08,1.33321000926E-09,-1,-0.0434477893
835.2,0,0,4.20673828286E-08,-4.20673828286E-08,1.29240365991E-09,-1,-0.0434477893
838.4,0,0,4.00609184208E-08,-4.00609184208E-08,1.23076060608E-09,-1,-0.0434477893
