x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
518.4,1.14576311002E-05,2.88347217201E-05,2.95342308488E-06,8.50420801527E-06,2.88347414328E-05,2.8794411674,9.7632151051
521.6,0.000015562,2.89967269274E-05,2.85734994539E-06,1.2704689008E-05,2.89967452754E-05,4.4463188797,10.1482522486
524.8,9.05567876023E-06,2.84927483442E-05,2.75965822935E-06,0.000006296,2.84927657617E-05,2.2814493708,10.3247772195
528,8.61307937543E-06,2.87263544924E-05,2.68282264942E-06,5.93025672601E-06,2.87263708197E-05,2.2104542495,10.7075473672
531.2,6.74574579516E-06,2.81784356492E-05,2.64461694231E-06,4.10112885284E-06,2.81784518233E-05,1.5507458896,10.6550367533
534.4,7.95178965061E-06,2.86896184505E-05,2.64483593576E-06,0.000005307,2.8689634339E-05,2.0065341835,10.8474396922
537.6,1.0099421445E-05,2.88966125743E-05,2.60706681107E-06,7.49235463393E-06,2.88966279017E-05,2.8738636855,11.0840099567
540.8,7.70540793398E-06,2.84011642121E-05,2.50906842398E-06,5.19633950999E-06,2.84011786565E-05,2.0710234366,11.3194364646
544,1.7268388974E-06,2.84924871925E-05,2.46747861987E-06,-7.40639722474E-07,2.84925011173E-05,-0.300160543,-11.5472134763
547.2,1.21624530672E-06,2.84324982848E-05,2.48923088403E-06,-0.000001273,2.8432512486E-05,-0.511397149,-11.4222093187
550.4,3.91612385795E-06,2.85697660936E-05,2.38944193167E-06,1.52668192629E-06,2.85697791162E-05,0.6389282393,11.9566766004
553.6,9.89737298632E-07,2.81674984744E-05,2.35920749668E-06,-1.36947019805E-06,2.81675113508E-05,-0.5804789108,-11.9393973312
556.8,3.62840140775E-06,2.82361217644E-05,2.33676434888E-06,1.29163705887E-06,2.82361343663E-05,0.5527459624,12.0834341854
560,1.80911662288E-06,2.85684284915E-05,2.24464555391E-06,-4.35528931029E-07,2.85684399841E-05,-0.1940301578,-12.7273726433
563.2,1.22831869966E-06,2.82113487617E-05,2.21360892543E-06,-9.85290225766E-07,2.82113600802E-05,-0.4451058245,-12.7445105585
566.4,5.314433121E-06,2.84131743079E-05,2.1443310484E-06,3.1701020726E-06,2.84131848536E-05,1.478364115,13.250383108
569.6,3.10717852322E-06,2.80384823187E-05,2.07267920752E-06,1.0344993157E-06,2.80384923031E-05,0.4991121211,13.5276576754
572.8,-1.21842405799E-06,0.000027891,2.0510906375E-06,-3.26951469549E-06,0.000027891,-1.5940371604,-13.5981355526
576,2.39724331134E-06,2.824247808E-05,1.97170218377E-06,4.25541127579E-07,2.824248705E-05,0.2158242411,14.3239114408
579.2,1.55821475897E-06,2.80896315272E-05,1.84251527673E-06,-2.84300517758E-07,2.80896394028E-05,-0.1543002228,-15.2452682184
582.4,-9.92487278455E-07,2.83117369431E-05,1.78432169999E-06,-2.77680897845E-06,2.83117442712E-05,-1.5562266482,-15.866960548
585.6,-4.91730417037E-06,2.79544582374E-05,1.81415909441E-06,-6.73146326478E-06,2.79544659095E-05,-3.7105143014,-15.4091069649
588.8,-2.9275170356E-06,2.85398716662E-05,0.00000181,-4.73751072588E-06,2.85398791464E-05,-2.6174183652,-15.7679723115
592,-1.52589040112E-06,2.80826471549E-05,1.73842138621E-06,-3.26431178732E-06,2.80826541676E-05,-1.8777448398,-16.1541264486
595.2,-2.13020649727E-06,2.77428986811E-05,1.71923485185E-06,-3.84944134912E-06,2.77429056239E-05,-2.2390433424,-16.13679504
598.4,-5.36645271715E-06,2.80328452276E-05,1.69660120888E-06,-7.06305392603E-06,2.80328519188E-05,-4.1630607647,-16.5230153894
601.6,-7.54138996221E-06,2.80913131379E-05,1.65715965416E-06,-9.19854961636E-06,2.80913195083E-05,-5.5507926429,-16.9516049451
604.8,-6.04515614966E-06,2.81266184998E-05,1.57581334177E-06,-0.000007621,2.81266242529E-05,-4.8362133315,-17.8490421843
608,-3.79843786919E-06,2.78672321576E-05,1.59305945557E-06,-5.39149732477E-06,2.7867238092E-05,-3.38436667,-17.4929479043
611.2,-0.000008797,2.77614355426E-05,1.60479490154E-06,-1.04018390396E-05,2.77614415878E-05,-6.4817248793,-17.2992171983
614.4,-0.000008139,2.79874878384E-05,1.62742296123E-06,-9.76647199401E-06,2.7987494005E-05,-6.0011885212,-17.1975674164
617.6,-6.56285490493E-06,2.7529488226E-05,1.62086185969E-06,-8.18371676462E-06,2.75294944447E-05,-5.0489908907,-16.9845769462
620.8,-7.41848509958E-06,2.78772703709E-05,1.55173545423E-06,-8.97022055381E-06,2.78772759995E-05,-5.7807666438,-17.9653458412
624,-9.12385604458E-06,2.76143429667E-05,0.000001543,-1.06668161921E-05,2.76143485847E-05,-6.9132156194,-17.897168069
627.2,-9.56737503133E-06,2.74355064638E-05,1.48705654454E-06,-1.10544315759E-05,2.74355117161E-05,-7.4337668036,-18.449736874
630.4,-1.36435386941E-05,2.75073073151E-05,1.47581784082E-06,-1.5119356535E-05,2.75073124749E-05,-10.2447308311,-18.6390577801
633.6,-1.21413953553E-05,2.73891439573E-05,1.57540516354E-06,-1.37168005188E-05,2.73891498623E-05,-8.7068398887,-17.3857482138
