x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
366.4,0.000021424,0.000039561,2.86393968017E-07,2.11375727395E-05,0.000039561,73.8059285464,138.137150537
368,3.08286896152E-05,0.000040377,2.82366012761E-07,3.05463236024E-05,0.000040377,108.179887883,143.000402836
369.6,2.35151818827E-05,0.000040186,2.81330275877E-07,2.32338516069E-05,0.000040186,82.5856781126,142.845622103
371.2,2.79585732491E-05,4.04595992032E-05,2.77925664118E-07,2.7680647585E-05,4.045959932E-05,99.597306614,145.581221013
372.8,2.83098482874E-05,4.0252087673E-05,2.80460609437E-07,2.8029387678E-05,4.02520877926E-05,99.9405504189,143.525615151
374.4,3.57325142363E-05,4.04562355917E-05,2.74770384167E-07,3.54577438521E-05,4.04562357058E-05,129.044998643,147.243439014
376,3.38344082857E-05,4.07585720842E-05,2.70356886577E-07,3.35640513991E-05,4.07585721938E-05,124.14720344,150.764654419
377.6,3.54383380159E-05,4.11348255759E-05,2.71260332443E-07,3.51670776835E-05,4.11348256853E-05,129.643274292,151.650129012
379.2,3.9264189179E-05,4.06672142962E-05,2.64443370792E-07,3.89997458082E-05,4.06672144013E-05,147.478629135,153.792857878
380.8,3.498944985E-05,0.000041462,2.58927909442E-07,3.47305219405E-05,0.000041462,134.132013869,160.136507737
382.4,3.04831374143E-05,4.09411209212E-05,2.55786392219E-07,3.02273510221E-05,4.09411210189E-05,118.174195116,160.065144794
384,0.000030437,4.18612527717E-05,2.51570943751E-07,3.01854463308E-05,4.18612528641E-05,119.987808928,166.404686604
385.6,0.000029596,4.08734578589E-05,2.50304231467E-07,2.93457166157E-05,4.08734579527E-05,117.240193838,163.300261742
387.2,2.77497640473E-05,4.13061379037E-05,2.47484327915E-07,2.75022797194E-05,4.13061379944E-05,111.127358856,166.90858062
388.8,2.28217799139E-05,4.13191285738E-05,2.51716899719E-07,2.25700630142E-05,4.13191286676E-05,89.6644724269,164.152199231
390.4,2.29922223157E-05,4.15241930583E-05,0.000000246,2.27462601981E-05,4.15241931474E-05,92.4787134853,168.826629079
392,1.76964418396E-05,4.16036978551E-05,2.35060118063E-07,1.74613817215E-05,4.16036979363E-05,74.2847483675,176.993641008
393.6,2.13267689424E-05,4.16990824688E-05,2.3462673032E-07,2.1092142212E-05,4.16990825496E-05,89.8965867329,177.727980886
395.2,1.79322005937E-05,0.000041775,2.3824018566E-07,0.000017694,0.000041775,74.2694199931,175.35034734
396.8,2.12024506061E-05,4.22584741754E-05,2.34264093167E-07,2.0968186513E-05,4.22584742548E-05,89.5066172092,180.39089983
398.4,1.11439422847E-05,4.23122096926E-05,2.32658680777E-07,1.0911283604E-05,4.23122097708E-05,46.8982441038,181.864616944
400,1.45328016809E-05,4.30047415368E-05,2.31884553243E-07,1.43009171277E-05,4.30047416133E-05,61.6725733892,185.458806397
401.6,2.00776161273E-05,4.28598287982E-05,2.2525458099E-07,1.98523615464E-05,4.28598288706E-05,88.1329980467,190.275336771
403.2,2.65487798611E-05,4.29810910552E-05,2.25306559757E-07,2.63234733013E-05,4.29810911274E-05,116.834029731,190.771529923
404.8,2.6904381482E-05,0.000043295,2.23057572781E-07,2.66813239092E-05,0.000043295,119.616310608,194.102197934
406.4,1.55148683904E-05,0.000043626,2.16438882601E-07,1.52984295078E-05,0.000043626,70.6824454272,201.564347134
408,9.45132150688E-06,4.36974352227E-05,2.14732210622E-07,9.23658929626E-06,4.36974352872E-05,43.0144563292,203.497903588
409.6,1.64216028487E-05,4.39881837636E-05,2.07948132512E-07,1.62136547162E-05,4.39881838237E-05,77.9697058126,211.536159487
411.2,0.000025464,0.000044358,2.04086482782E-07,2.52599054905E-05,0.000044358,123.770595417,217.353194071
412.8,0.000014536,4.4386846392E-05,2.04637589043E-07,1.43314040764E-05,4.43868464497E-05,70.0330967708,216.906041831
414.4,1.6588872057E-05,4.50011651864E-05,1.98064690544E-07,1.63908073665E-05,4.50011652397E-05,82.7548177388,227.206223577
416,1.7250687492E-05,4.55517942987E-05,1.93377614632E-07,1.70573098774E-05,4.55517943489E-05,88.2072617856,235.560796818
417.6,1.33595109E-05,4.64643833152E-05,1.90068696472E-07,1.31694422035E-05,4.64643833628E-05,69.2878019788,244.462199774
419.2,2.03753523818E-05,4.67898240388E-05,1.91411490792E-07,2.0183940891E-05,4.67898240867E-05,105.447906014,244.44904742
420.8,1.63413627227E-05,4.73626834126E-05,1.92655499265E-07,1.61487072234E-05,4.73626834605E-05,83.8216779951,245.843074225
422.4,0.000022778,4.79272881154E-05,1.85565704896E-07,2.25924324861E-05,4.79272881593E-05,121.748964868,258.280157535
424,0.000021131,4.79647676919E-05,1.84336124893E-07,2.09466404843E-05,4.79647677353E-05,113.632856807,260.205791031
425.6,1.97909100926E-05,4.84896174543E-05,1.86214144156E-07,1.96046959484E-05,4.8489617498E-05,105.280380485,260.399673101
427.2,2.67179461117E-05,4.89352441201E-05,1.83115392178E-07,2.65348307196E-05,4.8935244162E-05,144.907702209,267.242002738
428.8,0.000021629,0.000049361,0.000000181,0.000021448,0.000049361,118.506834249,272.737458516
430.4,2.42649023868E-05,5.04186940103E-05,1.79777863766E-07,2.4085124523E-05,5.04186940495E-05,133.971580363,280.45387046
432,1.98217146978E-05,5.02567717153E-05,0.000000173,1.96486804044E-05,5.02567717517E-05,113.553677809,290.446711936
433.6,1.34401676522E-05,5.01463929774E-05,1.74672037287E-07,1.32654956149E-05,5.01463930146E-05,75.9451588299,287.090071275
435.2,1.55856235858E-05,5.127920757E-05,1.74590915884E-07,0.000015411,5.12792076064E-05,88.269384417,293.712250756
436.8,1.78467666185E-05,5.13747403687E-05,1.6492578783E-07,1.76818408307E-05,5.13747404011E-05,107.210892022,311.50442432
438.4,0.000025233,5.13254354524E-05,1.62878487089E-07,2.5070105489E-05,5.13254354841E-05,153.919071432,315.119481582
440,3.11155925023E-05,5.25560915965E-05,1.61337414241E-07,3.0954255088E-05,5.25560916268E-05,191.860364402,325.759569651
441.6,3.03690807905E-05,5.24381813413E-05,1.60369443546E-07,3.02087113469E-05,5.24381813713E-05,188.369496576,326.990257878
443.2,2.75193062153E-05,5.3406849409E-05,1.63167020343E-07,2.73561391949E-05,5.34068494395E-05,167.65728232,327.319248165
444.8,0.000020622,5.36846651674E-05,1.65765529013E-07,2.04562204537E-05,5.36846651987E-05,123.40454964,323.861916512
446.4,1.67986009319E-05,5.43466352883E-05,1.57329528211E-07,1.66412714036E-05,5.43466353162E-05,105.773350959,345.433864712
448,9.4831464499E-06,5.42648113219E-05,0.000000156,9.32712822484E-06,5.42648113493E-05,59.7822992867,347.811349451
449.6,8.95064028418E-06,5.50104468577E-05,1.54539191706E-07,8.79610109248E-06,5.50104468842E-05,56.9182548152,355.964932239
451.2,1.25167600098E-05,5.51555734513E-05,1.55217402262E-07,1.23615426075E-05,5.5155573478E-05,79.6401848463,355.345097363
452.8,0.000008487,5.56538944443E-05,1.53303495525E-07,8.33371347859E-06,5.56538944701E-05,54.3608836187,363.031322936
454.4,1.13778474754E-05,5.53481238982E-05,1.52162379807E-07,1.12256850956E-05,5.53481239238E-05,73.7743791194,363.744726135
456,0.000020372,5.70532959193E-05,1.49538548903E-07,2.02224549699E-05,5.70532959432E-05,135.232387356,381.531951059
457.6,9.95268566044E-06,5.71179324171E-05,0.000000147,9.80567820409E-06,5.71179324402E-05,66.7019105524,388.538355894
459.2,1.52946217859E-05,0.000058087,1.49161644618E-07,1.51454601412E-05,0.000058087,101.537229494,389.424697882
460.8,1.16455979074E-05,5.85773933643E-05,1.51561867075E-07,0.000011494,5.85773933883E-05,75.837255519,386.492542319
462.4,9.70572305544E-06,5.83893874778E-05,1.4317277643E-07,9.56255027901E-06,5.83893874993E-05,66.790283163,407.825319419
464,1.48330805267E-05,5.92445910277E-05,1.40513587294E-07,1.46925669394E-05,5.92445910481E-05,104.563318198,421.630498782
465.6,2.50756177541E-05,6.153123543E-05,1.40241953288E-07,2.49353758008E-05,6.15312354496E-05,177.802542079,438.754966115
467.2,1.1371181197E-05,6.08511592178E-05,1.42085933938E-07,1.12290952631E-05,6.08511592381E-05,79.0303089958,428.271006726
468.8,2.05926895425E-05,6.15824884166E-05,1.38065477321E-07,2.04546240652E-05,6.15824884356E-05,148.151619522,446.041292487
470.4,1.52138166487E-05,6.15151062605E-05,1.36281715983E-07,1.50775349327E-05,6.1515106279E-05,110.635053455,451.383605295
472,2.11277289141E-05,6.21118689935E-05,1.39648705097E-07,2.0988080209E-05,6.21118690127E-05,150.291978679,444.77535766
