x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
612,0,0,4.23668488482E-198,-4.23668488482E-198,0,-1,-0.0083325614
616,0,0,1.14791374438E-200,-1.14791374438E-200,0,-1,-0.0083325614
620,0,0,2.99273635772E-203,-2.99273635772E-203,0,-1,-0.0083325614
624,0,0,7.50764579931E-206,-7.50764579931E-206,0,-1,-0.0083325614
628,0,0,1.81223787022E-208,-1.81223787022E-208,0,-1,-0.0083325614
632,0,0,4.2092307995E-211,-4.2092307995E-211,0,-1,-0.0083325614
636,0,0,9.40733021443E-214,-9.40733021443E-214,0,-1,-0.0083325614
640,0,0,2.02304782415E-216,-2.02304782415E-216,0,-1,-0.0083325614
644,0,0,4.18621974183E-219,-4.18621974183E-219,0,-1,-0.0083325614
648,0,0,8.33516122712E-222,-8.33516122712E-222,0,-1,-0.0083325614
652,0,0,1.59691610024E-224,-1.59691610024E-224,0,-1,-0.0083325614
656,0,0,2.943922044E-227,-2.943922044E-227,0,-1,-0.0083325614
660,0,0,5.22211730216E-230,-5.22211730216E-230,0,-1,-0.0083325614
664,0,0,8.91339292443E-233,-8.91339292443E-233,0,-1,-0.0083325614
668,0,0,1.46391409334E-235,-1.46391409334E-235,0,-1,-0.0083325614
672,0,0,2.31347197708E-238,-2.31347197708E-238,0,-1,-0.0083325614
676,0,0,3.517944682E-241,-3.517944682E-241,0,-1,-0.0083325614
680,0,0,5.14742325498E-244,-5.14742325498E-244,0,-1,-0.0083325614
684,0,0,7.24714358268E-247,-7.24714358268E-247,0,-1,-0.0083325614
688,0,0,9.81793070789E-250,-9.81793070789E-250,0,-1,-0.0083325614
692,0,0,1.27982081976E-252,-1.27982081976E-252,0,-1,-0.0083325614
696,0,0,1.60529365986E-255,-1.60529365986E-255,0,-1,-0.0083325614
700,0,0,1.93747417033E-258,-1.93747417033E-258,0,-1,-0.0083325614
704,0,0,2.25005670751E-261,-2.25005670751E-261,0,-1,-0.0083325614
708,0,0,2.51435802133E-264,-2.51435802133E-264,0,-1,-0.0083325614
712,0,0,2.70356541561E-267,-2.70356541561E-267,0,-1,-0.0083325614
716,0,0,2.79719509866E-270,-2.79719509866E-270,0,-1,-0.0083325614
720,0,0,2.7847405976E-273,-2.7847405976E-273,0,-1,-0.0083325614
724,0,0,2.66761312357E-276,-2.66761312357E-276,0,-1,-0.0083325614
728,0,0,2.4588784214E-279,-2.4588784214E-279,0,-1,-0.0083325614
732,0,0,2.18085794331E-282,-2.18085794331E-282,0,-1,-0.0083325614
736,0,0,1.86120328559E-285,-1.86120328559E-285,0,-1,-0.0083325614
740,0,0,1.52839762785E-288,-1.52839762785E-288,0,-1,-0.0083325614
744,0,0,1.20768872229E-291,-1.20768872229E-291,0,-1,-0.0083325614
