x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
198,-0.0767270026,0.123581817,2.90506319361E-77,-0.0767270026,0.123581817,-2.64114745364E+075,-4.30033996901E+075
200,-0.0192513977,0.1257379817,8.50331708618E-79,-0.0192513977,0.1257379817,-2.263986805E+076,-1.47967759005E+077
202,-0.012558217,0.1234553601,2.40219593877E-80,-0.012558217,0.1234553601,-5.22780710004E+077,-5.14078133342E+078
204,-0.0035137272,0.124782803,6.54961462188E-82,-0.0035137272,0.124782803,-5.36478467003E+078,-1.90523596632E+080
206,0.0301108545,0.1259626881,1.72349619797E-83,0.0301108545,0.1259626881,1.74707983094E+081,7.32040927292E+081
208,0.0362924133,0.1241238848,4.37715752902E-85,0.0362924133,0.1241238848,8.29131990393E+082,2.84259669546E+083
210,0.0527922399,0.1258729199,1.07290504608E-86,0.0527922399,0.1258729199,4.92049506559E+084,1.17904449801E+085
212,0.0385288161,0.1238297565,2.53815221363E-88,0.0385288161,0.1238297565,1.51798682173E+086,4.89213387008E+086
214,0.0182245055,0.1252136857,5.79510491585E-90,0.0182245055,0.1252136857,3.14481026983E+087,2.16197996284E+088
216,0.0403501338,0.1257459896,1.27700385057E-91,0.0403501338,0.1257459896,3.15975035899E+089,9.8757126527E+089
218,0.0110739008,0.1249643265,2.7158787366E-93,0.0110739008,0.1249643265,4.07746511136E+090,4.60227461733E+091
220,0.0411116191,0.1255736547,5.57462691374E-95,0.0411116191,0.1255736547,7.37477497738E+092,2.25944068113E+093
222,0.0162515208,0.1239515514,1.10435449633E-96,0.0162515208,0.1239515514,1.47158551421E+094,1.12293707038E+095
224,0.0130597693,0.125545812,2.11148725561E-98,0.0130597693,0.125545812,6.18510448081E+095,5.94767475941E+096
226,0.0266066244,0.124982219,3.89632961497E-100,0.0266066244,0.124982219,6.82863798033E+097,3.21181765483E+098
228,0.053512317,0.1242147365,6.93921236465E-102,0.053512317,0.1242147365,7.7115837101E+099,1.79945267065E+100
230,0.0096118679,0.1254666034,1.19275688483E-103,0.0096118679,0.1254666034,8.05853063527E+100,1.05207959116E+102
232,-0.0130730209,0.1257162546,1.97870453765E-105,-0.0130730209,0.1257162546,-6.60685848677E+102,-6.35541389658E+103
234,0.0430204453,0.1252479135,3.1680879642E-107,0.0430204453,0.1252479135,1.35793089806E+105,3.96664937031E+105
236,0.0174848892,0.1246962366,4.89554196427E-109,0.0174848892,0.1246962366,3.5715941864E+106,2.54856068049E+107
238,0.0231224299,0.1247930765,7.301155329E-111,0.0231224299,0.1247930765,3.16695493204E+108,1.71088964169E+109
240,0.0451793661,0.1250560197,1.05092001295E-112,0.0451793661,0.1250560197,4.29902994784E+110,1.19437050336E+111
242,0.0087690526,0.1259047915,1.45993997833E-114,0.0087690526,0.1259047915,6.00644732363E+111,8.62515858803E+112
244,-0.0512081936,0.1246115993,1.95743614821E-116,-0.0512081936,0.1246115993,-2.61608500833E+114,-6.39652584393E+114
246,0.0599976312,0.1229974278,2.53295498341E-118,0.0599976312,0.1229974278,2.36868130551E+116,4.8885963364E+116
248,-0.001625444,0.1261107479,3.16340358774E-120,-0.001625444,0.1261107479,-5.13827568064E+116,-3.98657140961E+118
250,-0.0021353092,0.1241512475,3.81301925585E-122,-0.0021353092,0.1241512475,-5.60004821756E+118,-3.25601006287E+120
252,-0.0387558161,0.1264329761,4.43578674003E-124,-0.0387558161,0.1264329761,-8.73707831649E+121,-2.85789149085E+122
254,-0.0267009264,0.124680926,4.98034676648E-126,-0.0267009264,0.124680926,-5.36125849021E+123,-2.50671784832E+124
256,-0.0057340012,0.1245195287,5.39679312665E-128,-0.0057340012,0.1245195287,-1.06248304383E+125,-2.30742638526E+126
258,0.0192107254,0.12642823,5.64415878706E-130,0.0192107254,0.12642823,3.40364721889E+127,2.24145213769E+128
260,-0.0481549451,0.1248819234,5.69704880573E-132,-0.0481549451,0.1248819234,-8.45261235595E+129,-2.20128450135E+130
262,-0.009346687,0.1265814995,5.54993530946E-134,-0.009346687,0.1265814995,-1.6841073822E+131,-2.28112751685E+132
264,0.0085991759,0.1250782757,5.21810923338E-136,0.0085991759,0.1250782757,1.64794861333E+133,2.39732557778E+134
266,-0.0268789006,0.1264813599,4.7350620615E-138,-0.0268789006,0.1264813599,-5.67656775945E+135,-2.67459021187E+136
268,-0.0134769505,0.1284841015,4.1469180133E-140,-0.0134769505,0.1284841015,-3.24987145341E+137,-3.09927151411E+138
270,-0.0371911984,0.1262773168,3.50519745006E-142,-0.0371911984,0.1262773168,-1.06103005378E+140,-3.61143895687E+140
272,-0.0479665956,0.1278331716,2.85947819493E-144,-0.0479665956,0.1278331716,-1.67745974438E+142,-4.48835008273E+142
274,0.012769743,0.127891407,2.25137767616E-146,0.012769743,0.127891407,5.67196836381E+143,5.68219273861E+144
276,-0.0413484525,0.1286930761,1.71079190251E-148,-0.0413484525,0.1286930761,-2.41691888308E+146,-7.54445245813E+146
278,0.0060695713,0.1298252277,1.25468088255E-150,0.0060695713,0.1298252277,4.83754186047E+147,1.03479131179E+149
280,-0.0209207067,0.1288233666,8.88089304387E-153,-0.0209207067,0.1288233666,-2.35569852677E+150,-1.45165395284E+151
282,-0.0118879325,0.1308638998,6.06690595557E-155,-0.0118879325,0.1308638998,-1.95947203328E+152,-2.15751772009E+153
284,-0.0165105518,0.1308532634,4.00004751632E-157,-0.0165105518,0.1308532634,-4.12758891842E+154,-3.27277171275E+155
286,-0.0102059338,0.1315905616,2.54536637085E-159,-0.0102059338,0.1315905616,-4.00961288686E+156,-5.170691536E+157
288,-0.0111492127,0.1321144564,1.56322941255E-161,-0.0111492127,0.1321144564,-7.13216663476E+158,-8.45308937152E+159
290,0.0011039439,0.132138962,9.26578882159E-164,0.0011039439,0.132138962,1.19141920143E+160,1.42609794503E+162
292,-0.0570835113,0.1340506374,5.30065260368E-166,-0.0570835113,0.1340506374,-1.07691478011E+164,-2.54193858097E+164
294,-0.0101537738,0.134985503,2.92660122951E-168,-0.0101537738,0.134985503,-3.46947635477E+165,-4.6131052886E+166
296,-0.0137112374,0.1345152449,1.55949872296E-170,-0.0137112374,0.1345152449,-8.79207988727E+167,-8.62808896859E+168
298,0.0069860465,0.135913229,8.02035811752E-173,0.0069860465,0.135913229,8.71039225442E+169,1.6947301651E+171
300,-0.0055821014,0.1370120611,3.98097785388E-175,-0.0055821014,0.1370120611,-1.40219353671E+172,-3.44183077238E+173
