Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Field of View,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,147.0077183,13.28213819,JCMTCAL,56625.53491,61,SCUBA-2,SCUBA-2-850um,189,0.079934573,pointing,science,raw-850um,scuba2_00061_20131129T124949,caom:JCMT/scuba2_00061_20131129T124949/raw-850um
IRC+10216,146.9971585,13.29227754,JCMTCAL,56409.39183,24,SCUBA-2,SCUBA-2-850um,179,0.079100972,pointing,science,raw-850um,scuba2_00024_20130427T092352,caom:JCMT/scuba2_00024_20130427T092352/raw-850um
IRC+10216,146.9997273,13.29199967,JCMTCAL,56339.5028,43,SCUBA-2,SCUBA-2-850um,214,0.082097378,pointing,science,raw-850um,scuba2_00043_20130216T120226,caom:JCMT/scuba2_00043_20130216T120226/raw-850um
IRC+10216,146.9930197,13.28449993,JCMTCAL,56389.23623,18,SCUBA-2,SCUBA-2-850um,178,0.06249957,pointing,science,raw-850um,scuba2_00018_20130407T053941,caom:JCMT/scuba2_00018_20130407T053941/raw-850um
IRC+10216,146.9937333,13.28338881,JCMTCAL,56357.27057,13,SCUBA-2,SCUBA-2-850um,261,0.072823597,pointing,science,raw-850um,scuba2_00013_20130306T062614,caom:JCMT/scuba2_00013_20130306T062614/raw-850um
IRC+10216,146.9992991,13.29199969,JCMTCAL,56411.32027,29,SCUBA-2,SCUBA-2-850um,173,0.082655318,pointing,science,raw-850um,scuba2_00029_20130429T074022,caom:JCMT/scuba2_00029_20130429T074022/raw-850um
IRC+10216,147.0082889,13.27977706,JCMTCAL,56640.46818,24,SCUBA-2,SCUBA-2-850um,107,0.089386274,pointing,science,raw-850um,scuba2_00024_20131214T111345,caom:JCMT/scuba2_00024_20131214T111345/raw-850um
IRC+10216,146.9930197,13.28380549,JCMTCAL,56354.30267,42,SCUBA-2,SCUBA-2-850um,164,0.065236808,pointing,science,raw-850um,scuba2_00042_20130303T071338,caom:JCMT/scuba2_00042_20130303T071338/raw-850um
IRC+10216,146.9948749,13.28297213,JCMTCAL,56352.26022,15,SCUBA-2,SCUBA-2-850um,166,0.078399138,pointing,science,raw-850um,scuba2_00015_20130301T061210,caom:JCMT/scuba2_00015_20130301T061210/raw-850um
IRC+10216,146.9931624,13.28380549,JCMTCAL,56333.37265,35,SCUBA-2,SCUBA-2-850um,166,0.06084411,pointing,science,raw-850um,scuba2_00035_20130210T085612,caom:JCMT/scuba2_00035_20130210T085612/raw-850um
IRC+10216,146.9927343,13.28449994,JCMTCAL,56338.3808,53,SCUBA-2,SCUBA-2-850um,257,0.064883031,pointing,science,raw-850um,scuba2_00053_20130215T090815,caom:JCMT/scuba2_00053_20130215T090815/raw-850um
IRC+10216,146.9924489,13.28574993,JCMTCAL,56349.36631,31,SCUBA-2,SCUBA-2-850um,174,0.073576054,pointing,science,raw-850um,scuba2_00031_20130226T084659,caom:JCMT/scuba2_00031_20130226T084659/raw-850um
IRC+10216,147.0081462,13.27991595,JCMTCAL,56615.53785,51,SCUBA-2,SCUBA-2-850um,105,0.089220073,pointing,science,raw-850um,scuba2_00051_20131119T125036,caom:JCMT/scuba2_00051_20131119T125036/raw-850um
IRC+10216,146.99987,13.29186078,JCMTCAL,56325.52012,46,SCUBA-2,SCUBA-2-850um,270,0.081620533,pointing,science,raw-850um,scuba2_00046_20130202T122841,caom:JCMT/scuba2_00046_20130202T122841/raw-850um
IRC+10216,146.9894521,13.28505551,JCMTCAL,56358.40824,30,SCUBA-2,SCUBA-2-850um,128,0.074779584,pointing,science,raw-850um,scuba2_00030_20130307T094704,caom:JCMT/scuba2_00030_20130307T094704/raw-850um
IRC+10216,146.993876,13.28324992,JCMTCAL,56313.39116,34,SCUBA-2,SCUBA-2-850um,257,0.072673753,pointing,science,raw-850um,scuba2_00034_20130121T092308,caom:JCMT/scuba2_00034_20130121T092308/raw-850um
IRC+10216,146.9973012,13.29241643,JCMTCAL,56398.41428,15,SCUBA-2,SCUBA-2-850um,261,0.080198487,pointing,science,raw-850um,scuba2_00015_20130416T095623,caom:JCMT/scuba2_00015_20130416T095623/raw-850um
IRC+10216,146.9944467,13.28116659,JCMTCAL,56317.34817,30,SCUBA-2,SCUBA-2-850um,170,0.082655327,pointing,science,raw-850um,scuba2_00030_20130125T081747,caom:JCMT/scuba2_00030_20130125T081747/raw-850um
IRC+10216,146.9983002,13.29213861,JCMTCAL,56387.41936,36,SCUBA-2,SCUBA-2-850um,221,0.082495676,pointing,science,raw-850um,scuba2_00036_20130405T100326,caom:JCMT/scuba2_00036_20130405T100326/raw-850um
IRC+10216,146.9984429,13.2922775,JCMTCAL,56331.57015,52,SCUBA-2,SCUBA-2-850um,171,0.082495906,pointing,science,raw-850um,scuba2_00052_20130208T134032,caom:JCMT/scuba2_00052_20130208T134032/raw-850um
IRC+10216,146.9998701,13.29380521,JCMTCAL,56409.28337,15,SCUBA-2,SCUBA-2-850um,177,0.08257561,pointing,science,raw-850um,scuba2_00015_20130427T064551,caom:JCMT/scuba2_00015_20130427T064551/raw-850um
IRC+10216,147.007861,13.28213818,JCMTCAL,56623.54435,45,SCUBA-2,SCUBA-2-850um,105,0.078919465,pointing,science,raw-850um,scuba2_00045_20131127T130027,caom:JCMT/scuba2_00045_20131127T130027/raw-850um
IRC+10216,146.9997274,13.2939441,JCMTCAL,56328.53417,45,SCUBA-2,SCUBA-2-850um,262,0.082256787,pointing,science,raw-850um,scuba2_00045_20130205T124838,caom:JCMT/scuba2_00045_20130205T124838/raw-850um
IRC+10216,146.9931624,13.28380549,JCMTCAL,56331.3803,37,SCUBA-2,SCUBA-2-850um,170,0.06111849,pointing,science,raw-850um,scuba2_00037_20130208T090711,caom:JCMT/scuba2_00037_20130208T090711/raw-850um
IRC+10216,146.9987283,13.2921386,JCMTCAL,56389.40223,35,SCUBA-2,SCUBA-2-850um,173,0.082895206,pointing,science,raw-850um,scuba2_00035_20130407T093840,caom:JCMT/scuba2_00035_20130407T093840/raw-850um
IRC+10216,146.9930197,13.28436105,JCMTCAL,56562.76347,66,SCUBA-2,SCUBA-2-850um,105,0.062569091,pointing,science,raw-850um,scuba2_00066_20130927T181902,caom:JCMT/scuba2_00066_20130927T181902/raw-850um
IRC+10216,146.9918781,13.28311107,JCMTCAL,56316.41925,37,SCUBA-2,SCUBA-2-850um,175,0.069783281,pointing,science,raw-850um,scuba2_00037_20130124T100335,caom:JCMT/scuba2_00037_20130124T100335/raw-850um
IRC+10216,147.0174249,13.3046371,JCMTCAL,56383.25441,13,SCUBA-2,SCUBA-2-850um,263,0.087337213,pointing,science,raw-850um,scuba2_00013_20130401T060554,caom:JCMT/scuba2_00013_20130401T060554/raw-850um
IRC+10216,146.9970158,13.29436087,JCMTCAL,56299.68775,55,SCUBA-2,SCUBA-2-850um,126,0.072974357,pointing,science,raw-850um,scuba2_00055_20130107T162951,caom:JCMT/scuba2_00055_20130107T162951/raw-850um
IRC+10216,146.9814598,13.3058885,JCMTCAL,56653.66362,46,SCUBA-2,SCUBA-2-850um,106,0.090423791,pointing,science,raw-850um,scuba2_00046_20131227T155504,caom:JCMT/scuba2_00046_20131227T155504/raw-850um
