Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,146.9985084976,13.2921663914,JCMTCAL,57880.3316551,24,SCUBA-2,SCUBA-2-850um,195,pointing,science,raw-850um,scuba2_00024_20170507T075407,caom:JCMT/scuba2_00024_20170507T075407/raw-850um
IRC+10216,146.9933707765,13.2838332712,JCMTCAL,57851.2191782,14,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00014_20170408T051524,caom:JCMT/scuba2_00014_20170408T051524/raw-850um
IRC+10216,146.9943697034,13.2832776957,JCMTCAL,57851.1788542,9,SCUBA-2,SCUBA-2-850um,196,pointing,science,raw-850um,scuba2_00009_20170408T041358,caom:JCMT/scuba2_00009_20170408T041358/raw-850um
IRC+10216,146.9997928905,13.2920274548,JCMTCAL,57885.2740394,22,SCUBA-2,SCUBA-2-850um,153,pointing,science,raw-850um,scuba2_00022_20170512T063128,caom:JCMT/scuba2_00022_20170512T063128/raw-850um
IRC+10216,146.9935134901,13.2842499326,JCMTCAL,57860.1906366,9,SCUBA-2,SCUBA-2-850um,109,pointing,science,raw-850um,scuba2_00009_20170417T043107,caom:JCMT/scuba2_00009_20170417T043107/raw-850um
IRC+10216,146.9989366354,13.2923052628,JCMTCAL,57885.3097338,25,SCUBA-2,SCUBA-2-850um,109,pointing,science,raw-850um,scuba2_00025_20170512T072523,caom:JCMT/scuba2_00025_20170512T072523/raw-850um
IRC+10216,146.9949405138,13.2828610178,JCMTCAL,57808.2645718,20,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00020_20170224T061713,caom:JCMT/scuba2_00020_20170224T061713/raw-850um
IRC+10216,146.9935134779,13.2836943772,JCMTCAL,57808.3143519,24,SCUBA-2,SCUBA-2-850um,109,pointing,science,raw-850um,scuba2_00024_20170224T073206,caom:JCMT/scuba2_00024_20170224T073206/raw-850um
IRC+10216,146.9997929732,13.2939718829,JCMTCAL,57871.3097685,10,SCUBA-2,SCUBA-2-850um,195,pointing,science,raw-850um,scuba2_00010_20170428T072519,caom:JCMT/scuba2_00010_20170428T072519/raw-850um
IRC+10216,146.9997928905,13.2920274548,JCMTCAL,57877.2967361,21,SCUBA-2,SCUBA-2-850um,152,pointing,science,raw-850um,scuba2_00021_20170504T070409,caom:JCMT/scuba2_00021_20170504T070409/raw-850um
IRC+10216,146.9999356731,13.2936941016,JCMTCAL,57898.2303125,15,SCUBA-2,SCUBA-2-850um,196,pointing,science,raw-850um,scuba2_00015_20170525T052832,caom:JCMT/scuba2_00015_20170525T052832/raw-850um
IRC+10216,146.9992220466,13.2920274766,JCMTCAL,57886.2933565,22,SCUBA-2,SCUBA-2-850um,152,pointing,science,raw-850um,scuba2_00022_20170513T065914,caom:JCMT/scuba2_00022_20170513T065914/raw-850um
IRC+10216,146.9989366302,13.2921663753,JCMTCAL,57887.3022801,11,SCUBA-2,SCUBA-2-850um,111,pointing,science,raw-850um,scuba2_00011_20170514T071441,caom:JCMT/scuba2_00011_20170514T071441/raw-850um
IRC+10216,146.9995074683,13.2920274659,JCMTCAL,57899.245544,15,SCUBA-2,SCUBA-2-850um,196,pointing,science,raw-850um,scuba2_00015_20170526T055025,caom:JCMT/scuba2_00015_20170526T055025/raw-850um
IRC+10216,146.9997928815,13.292027454,JCMTCAL,57899.1863426,8,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00008_20170526T042808,caom:JCMT/scuba2_00008_20170526T042808/raw-850um
IRC+10216,146.9927999672,13.2850832678,JCMTCAL,57836.2854167,18,SCUBA-2,SCUBA-2-850um,66,pointing,science,raw-850um,scuba2_00018_20170324T065021,caom:JCMT/scuba2_00018_20170324T065021/raw-850um
IRC+10216,146.9997928846,13.2918885674,JCMTCAL,57887.2608796,8,SCUBA-2,SCUBA-2-850um,114,pointing,science,raw-850um,scuba2_00008_20170514T061527,caom:JCMT/scuba2_00008_20170514T061527/raw-850um
IRC+10216,146.9933707777,13.2839721569,JCMTCAL,57837.2440162,13,SCUBA-2,SCUBA-2-850um,66,pointing,science,raw-850um,scuba2_00013_20170325T055050,caom:JCMT/scuba2_00013_20170325T055050/raw-850um
IRC+10216,146.99950755,13.2939718954,JCMTCAL,57897.2522106,15,SCUBA-2,SCUBA-2-850um,67,pointing,science,raw-850um,scuba2_00015_20170524T060001,caom:JCMT/scuba2_00015_20170524T060001/raw-850um
IRC+10216,146.9999355954,13.2918885621,JCMTCAL,57890.2488657,15,SCUBA-2,SCUBA-2-850um,153,pointing,science,raw-850um,scuba2_00015_20170517T055810,caom:JCMT/scuba2_00015_20170517T055810/raw-850um
IRC+10216,146.9986512141,13.2923052737,JCMTCAL,57890.3012384,20,SCUBA-2,SCUBA-2-850um,152,pointing,science,raw-850um,scuba2_00020_20170517T071334,caom:JCMT/scuba2_00020_20170517T071334/raw-850um
IRC+10216,146.9993647633,13.292166359,JCMTCAL,57900.2498148,13,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00013_20170527T055633,caom:JCMT/scuba2_00013_20170527T055633/raw-850um
IRC+10216,146.9927999972,13.287583232,JCMTCAL,57879.195463,8,SCUBA-2,SCUBA-2-850um,66,pointing,science,raw-850um,scuba2_00008_20170506T043832,caom:JCMT/scuba2_00008_20170506T043832/raw-850um
IRC+10216,146.9980803707,13.2923052952,JCMTCAL,57808.5397801,48,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00048_20170224T125641,caom:JCMT/scuba2_00048_20170224T125641/raw-850um
IRC+10216,146.9995074686,13.2920274663,JCMTCAL,57808.4873727,42,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00042_20170224T114107,caom:JCMT/scuba2_00042_20170224T114107/raw-850um
IRC+10216,146.9825243226,13.3113330768,JCMTCAL,57824.2393981,8,SCUBA-2,SCUBA-2-850um,190,pointing,science,raw-850um,scuba2_00008_20170312T054106,caom:JCMT/scuba2_00008_20170312T054106/raw-850um
IRC+10216,146.999792896,13.2921663423,JCMTCAL,57878.2519097,13,SCUBA-2,SCUBA-2-850um,66,pointing,science,raw-850um,scuba2_00013_20170505T060039,caom:JCMT/scuba2_00013_20170505T060039/raw-850um
IRC+10216,146.9996501799,13.2920274606,JCMTCAL,57879.2902315,17,SCUBA-2,SCUBA-2-850um,195,pointing,science,raw-850um,scuba2_00017_20170506T065449,caom:JCMT/scuba2_00017_20170506T065449/raw-850um
IRC+10216,146.999935596,13.2918885623,JCMTCAL,57891.2391782,13,SCUBA-2,SCUBA-2-850um,153,pointing,science,raw-850um,scuba2_00013_20170518T054236,caom:JCMT/scuba2_00013_20170518T054236/raw-850um
IRC+10216,146.9990793411,13.2921663699,JCMTCAL,57891.281412,19,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00019_20170518T064202,caom:JCMT/scuba2_00019_20170518T064202/raw-850um
IRC+10216,146.9996501799,13.2920274606,JCMTCAL,57809.4811111,31,SCUBA-2,SCUBA-2-850um,109,pointing,science,raw-850um,scuba2_00031_20170225T113205,caom:JCMT/scuba2_00031_20170225T113205/raw-850um
IRC+10216,146.9937988897,13.2836943717,JCMTCAL,57809.3071296,8,SCUBA-2,SCUBA-2-850um,195,pointing,science,raw-850um,scuba2_00008_20170225T071846,caom:JCMT/scuba2_00008_20170225T071846/raw-850um
IRC+10216,146.9946551106,13.283138801,JCMTCAL,57836.2095139,10,SCUBA-2,SCUBA-2-850um,196,pointing,science,raw-850um,scuba2_00010_20170324T045804,caom:JCMT/scuba2_00010_20170324T045804/raw-850um
IRC+10216,146.9925145553,13.2853610445,JCMTCAL,57836.2927083,20,SCUBA-2,SCUBA-2-850um,49,pointing,science,raw-850um,scuba2_00020_20170324T070054,caom:JCMT/scuba2_00020_20170324T070054/raw-850um
IRC+10216,146.9942269547,13.2813332664,JCMTCAL,57835.2039352,15,SCUBA-2,SCUBA-2-850um,110,pointing,science,raw-850um,scuba2_00015_20170323T045118,caom:JCMT/scuba2_00015_20170323T045118/raw-850um
IRC+10216,146.9933707805,13.2841110451,JCMTCAL,57832.2588194,20,SCUBA-2,SCUBA-2-850um,196,pointing,science,raw-850um,scuba2_00020_20170320T060921,caom:JCMT/scuba2_00020_20170320T060921/raw-850um
IRC+10216,146.999935601,13.2920274494,JCMTCAL,57892.2209954,11,SCUBA-2,SCUBA-2-850um,112,pointing,science,raw-850um,scuba2_00011_20170519T051722,caom:JCMT/scuba2_00011_20170519T051722/raw-850um
IRC+10216,146.9997928904,13.2920274554,JCMTCAL,57870.310162,12,SCUBA-2,SCUBA-2-850um,196,pointing,science,raw-850um,scuba2_00012_20170427T072552,caom:JCMT/scuba2_00012_20170427T072552/raw-850um
IRC+10216,146.9983657925,13.2923052845,JCMTCAL,57892.3034144,20,SCUBA-2,SCUBA-2-850um,200,pointing,science,raw-850um,scuba2_00020_20170519T071340,caom:JCMT/scuba2_00020_20170519T071340/raw-850um
