Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,146.9981574529,13.2921386199,JCMTCAL,56019.4368056,36,SCUBA-2,SCUBA-2-450um,162,pointing,science,raw-450um,scuba2_00036_20120402T102900,caom:JCMT/scuba2_00036_20120402T102900/raw-450um
IRC+10216,146.9940186606,13.2831110324,JCMTCAL,55950.3782176,36,SCUBA-2,SCUBA-2-450um,267,pointing,science,raw-450um,scuba2_00036_20120124T090438,caom:JCMT/scuba2_00036_20120124T090438/raw-450um
IRC+10216,146.9998699719,13.2918607787,JCMTCAL,56064.2319329,15,SCUBA-2,SCUBA-2-450um,170,pointing,science,raw-450um,scuba2_00015_20120517T053359,caom:JCMT/scuba2_00015_20120517T053359/raw-450um
IRC+10216,146.9997272671,13.2919996721,JCMTCAL,56020.3518519,22,SCUBA-2,SCUBA-2-450um,161,pointing,science,raw-450um,scuba2_00022_20120403T082640,caom:JCMT/scuba2_00022_20120403T082640/raw-450um
IRC+10216,146.9994418502,13.2921385704,JCMTCAL,56016.3985417,44,SCUBA-2,SCUBA-2-450um,277,pointing,science,raw-450um,scuba2_00044_20120330T093354,caom:JCMT/scuba2_00044_20120330T093354/raw-450um
IRC+10216,146.9910220195,13.3068608245,JCMTCAL,55985.4218519,34,SCUBA-2,SCUBA-2-450um,155,pointing,science,raw-450um,scuba2_00034_20120228T100728,caom:JCMT/scuba2_00034_20120228T100728/raw-450um
IRC+10216,146.9951602884,13.2825554543,JCMTCAL,55951.335787,23,SCUBA-2,SCUBA-2-450um,264,pointing,science,raw-450um,scuba2_00023_20120125T080332,caom:JCMT/scuba2_00023_20120125T080332/raw-450um
IRC+10216,146.9951602952,13.2828332298,JCMTCAL,55950.3397685,32,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00032_20120124T080916,caom:JCMT/scuba2_00032_20120124T080916/raw-450um
IRC+10216,146.9930197342,13.2836666075,JCMTCAL,56017.2390278,18,SCUBA-2,SCUBA-2-450um,274,pointing,science,raw-450um,scuba2_00018_20120331T054412,caom:JCMT/scuba2_00018_20120331T054412/raw-450um
IRC+10216,146.9995845499,13.29186079,JCMTCAL,56047.2983102,21,SCUBA-2,SCUBA-2-450um,155,pointing,science,raw-450um,scuba2_00021_20120430T070934,caom:JCMT/scuba2_00021_20120430T070934/raw-450um
IRC+10216,146.9991564228,13.2919996938,JCMTCAL,55949.586956,49,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00049_20120123T140513,caom:JCMT/scuba2_00049_20120123T140513/raw-450um
IRC+10216,146.9938759615,13.2833888121,JCMTCAL,55948.3944676,12,SCUBA-2,SCUBA-2-450um,207,pointing,science,raw-450um,scuba2_00012_20120122T092802,caom:JCMT/scuba2_00012_20120122T092802/raw-450um
IRC+10216,146.9992991335,13.2919996886,JCMTCAL,56008.4225579,49,SCUBA-2,SCUBA-2-450um,161,pointing,science,raw-450um,scuba2_00049_20120322T100829,caom:JCMT/scuba2_00049_20120322T100829/raw-450um
IRC+10216,146.9927343352,13.2846388258,JCMTCAL,56026.2353819,14,SCUBA-2,SCUBA-2-450um,161,pointing,science,raw-450um,scuba2_00014_20120409T053857,caom:JCMT/scuba2_00014_20120409T053857/raw-450um
